student_id,year,grade,class,gender
154,2023,11,11B,Male
249,2023,11,11E,Male
831,2023,11,11A,Male
832,2023,11,11B,Male
833,2023,11,11C,Male
834,2023,11,11D,Female
835,2023,11,11E,Male
367,2023,12,12E,Female
318,2023,12,12C,Male
296,2023,12,12B,Female
285,2023,12,12B,Female
290,2023,12,12B,Female
371,2023,12,12E,Female
284,2023,12,12B,Male
332,2023,12,12D,Male
323,2023,12,12C,Female
273,2023,12,12A,Female
281,2023,12,12B,Female
301,2023,12,12C,Male
275,2023,12,12A,Male
292,2023,12,12B,Male
319,2023,12,12C,Male
288,2023,12,12B,Male
766,2023,12,12A,Male
261,2023,12,12A,Male
298,2023,12,12B,Male
262,2023,12,12A,Female
295,2023,12,12B,Female
294,2023,12,12B,Female
252,2023,12,12A,Male
362,2023,12,12E,Male
324,2023,12,12C,Female
255,2023,12,12A,Male
801,2023,12,12A,Male
257,2023,12,12A,Male
345,2023,12,12D,Male
317,2023,12,12C,Male
313,2023,12,12C,Female
358,2023,12,12E,Female
289,2023,12,12B,Male
269,2023,12,12A,Male
258,2023,12,12A,Female
803,2023,12,12C,Male
369,2023,12,12E,Male
309,2023,12,12C,Female
310,2023,12,12C,Female
354,2023,12,12E,Female
304,2023,12,12C,Female
328,2023,12,12D,Male
259,2023,12,12A,Female
327,2023,12,12D,Male
276,2023,12,12B,Female
804,2023,12,12D,Male
359,2023,12,12E,Male
341,2023,12,12D,Male
360,2023,12,12E,Male
333,2023,12,12D,Female
340,2023,12,12D,Female
299,2023,12,12B,Male
251,2023,12,12A,Female
278,2023,12,12B,Female
344,2023,12,12D,Female
338,2023,12,12D,Male
256,2023,12,12A,Male
769,2023,12,12D,Female
266,2023,12,12A,Female
349,2023,12,12D,Female
347,2023,12,12D,Male
335,2023,12,12D,Female
282,2023,12,12B,Female
325,2023,12,12C,Female
346,2023,12,12D,Male
277,2023,12,12B,Male
768,2023,12,12C,Female
326,2023,12,12D,Female
348,2023,12,12D,Female
331,2023,12,12D,Male
355,2023,12,12E,Female
372,2023,12,12E,Female
336,2023,12,12D,Female
315,2023,12,12C,Male
267,2023,12,12A,Female
767,2023,12,12B,Male
329,2023,12,12D,Female
366,2023,12,12E,Male
373,2023,12,12E,Female
342,2023,12,12D,Female
330,2023,12,12D,Female
311,2023,12,12C,Female
312,2023,12,12C,Male
271,2023,12,12A,Female
802,2023,12,12B,Female
300,2023,12,12B,Female
375,2023,12,12E,Male
286,2023,12,12B,Male
363,2023,12,12E,Male
356,2023,12,12E,Male
306,2023,12,12C,Male
321,2023,12,12C,Female
264,2023,12,12A,Male
307,2023,12,12C,Female
320,2023,12,12C,Female
770,2023,12,12E,Male
337,2023,12,12D,Male
308,2023,12,12C,Female
297,2023,12,12B,Female
334,2023,12,12D,Male
253,2023,12,12A,Female
314,2023,12,12C,Male
260,2023,12,12A,Male
254,2023,12,12A,Male
361,2023,12,12E,Female
291,2023,12,12B,Male
263,2023,12,12A,Male
293,2023,12,12B,Male
274,2023,12,12A,Female
368,2023,12,12E,Female
364,2023,12,12E,Female
283,2023,12,12B,Female
305,2023,12,12C,Female
370,2023,12,12E,Male
805,2023,12,12E,Female
279,2023,12,12B,Male
374,2023,12,12E,Female
836,2023,12,12A,Female
837,2023,12,12B,Male
838,2023,12,12C,Male
839,2023,12,12D,Female
840,2023,12,12E,Male
841,2024,7,7A,Male
842,2024,7,7B,Female
843,2024,7,7C,Male
844,2024,7,7D,Male
845,2024,7,7E,Male
812,2024,8,8B,Male
815,2024,8,8E,Female
813,2024,8,8C,Male
811,2024,8,8A,Male
814,2024,8,8D,Female
846,2024,8,8A,Male
847,2024,8,8B,Female
848,2024,8,8C,Female
849,2024,8,8D,Male
850,2024,8,8E,Female
819,2024,9,9D,Female
785,2024,9,9E,Female
816,2024,9,9A,Male
782,2024,9,9B,Male
818,2024,9,9C,Male
783,2024,9,9C,Female
820,2024,9,9E,Male
784,2024,9,9D,Female
781,2024,9,9A,Male
817,2024,9,9B,Male
851,2024,9,9A,Male
852,2024,9,9B,Female
853,2024,9,9C,Male
854,2024,9,9D,Male
855,2024,9,9E,Male
787,2024,10,10B,Male
822,2024,10,10B,Female
789,2024,10,10D,Female
824,2024,10,10D,Male
753,2024,10,10C,Female
751,2024,10,10A,Female
786,2024,10,10A,Male
755,2024,10,10E,Female
825,2024,10,10E,Female
788,2024,10,10C,Female
754,2024,10,10D,Female
821,2024,10,10A,Male
823,2024,10,10C,Female
752,2024,10,10B,Male
856,2024,10,10A,Male
857,2024,10,10B,Male
858,2024,10,10C,Male
859,2024,10,10D,Female
860,2024,10,10E,Male
48,2024,11,11B,Male
794,2024,11,11D,Female
91,2024,11,11D,Female
106,2024,11,11E,Female
40,2024,11,11B,Male
54,2024,11,11C,Female
32,2024,11,11B,Male
43,2024,11,11B,Female
108,2024,11,11E,Female
88,2024,11,11D,Male
28,2024,11,11B,Female
828,2024,11,11C,Female
31,2024,11,11B,Male
56,2024,11,11C,Female
118,2024,11,11E,Female
51,2024,11,11C,Male
79,2024,11,11D,Male
6,2024,11,11A,Female
29,2024,11,11B,Female
117,2024,11,11E,Male
791,2024,11,11A,Female
26,2024,11,11B,Female
758,2024,11,11C,Male
47,2024,11,11B,Female
74,2024,11,11C,Female
9,2024,11,11A,Male
41,2024,11,11B,Male
57,2024,11,11C,Female
119,2024,11,11E,Female
3,2024,11,11A,Male
25,2024,11,11A,Female
38,2024,11,11B,Male
86,2024,11,11D,Male
2,2024,11,11A,Female
124,2024,11,11E,Male
71,2024,11,11C,Female
21,2024,11,11A,Female
63,2024,11,11C,Male
116,2024,11,11E,Female
27,2024,11,11B,Female
23,2024,11,11A,Female
19,2024,11,11A,Female
5,2024,11,11A,Male
105,2024,11,11E,Female
95,2024,11,11D,Female
829,2024,11,11D,Male
33,2024,11,11B,Female
121,2024,11,11E,Female
96,2024,11,11D,Female
81,2024,11,11D,Male
104,2024,11,11E,Female
83,2024,11,11D,Male
793,2024,11,11C,Male
756,2024,11,11A,Female
76,2024,11,11D,Female
8,2024,11,11A,Male
792,2024,11,11B,Female
82,2024,11,11D,Female
77,2024,11,11D,Female
65,2024,11,11C,Male
98,2024,11,11D,Female
80,2024,11,11D,Female
7,2024,11,11A,Male
12,2024,11,11A,Male
58,2024,11,11C,Male
120,2024,11,11E,Male
73,2024,11,11C,Male
42,2024,11,11B,Male
50,2024,11,11B,Female
35,2024,11,11B,Female
11,2024,11,11A,Male
60,2024,11,11C,Male
70,2024,11,11C,Female
34,2024,11,11B,Female
123,2024,11,11E,Female
111,2024,11,11E,Female
87,2024,11,11D,Female
94,2024,11,11D,Female
90,2024,11,11D,Female
61,2024,11,11C,Male
109,2024,11,11E,Female
55,2024,11,11C,Male
85,2024,11,11D,Male
827,2024,11,11B,Male
92,2024,11,11D,Female
760,2024,11,11E,Male
78,2024,11,11D,Female
16,2024,11,11A,Male
110,2024,11,11E,Male
113,2024,11,11E,Female
826,2024,11,11A,Female
759,2024,11,11D,Male
757,2024,11,11B,Female
39,2024,11,11B,Male
795,2024,11,11E,Male
99,2024,11,11D,Female
75,2024,11,11C,Male
64,2024,11,11C,Male
59,2024,11,11C,Male
67,2024,11,11C,Female
24,2024,11,11A,Female
68,2024,11,11C,Male
1,2024,11,11A,Male
44,2024,11,11B,Female
46,2024,11,11B,Female
112,2024,11,11E,Male
4,2024,11,11A,Male
84,2024,11,11D,Female
36,2024,11,11B,Male
114,2024,11,11E,Female
17,2024,11,11A,Female
125,2024,11,11E,Male
62,2024,11,11C,Male
830,2024,11,11E,Female
45,2024,11,11B,Female
97,2024,11,11D,Female
861,2024,11,11A,Female
862,2024,11,11B,Male
863,2024,11,11C,Female
864,2024,11,11D,Female
865,2024,11,11E,Female
173,2024,12,12B,Male
799,2024,12,12D,Male
216,2024,12,12D,Male
231,2024,12,12E,Female
165,2024,12,12B,Female
179,2024,12,12C,Male
157,2024,12,12B,Male
168,2024,12,12B,Male
233,2024,12,12E,Female
213,2024,12,12D,Male
153,2024,12,12B,Male
833,2024,12,12C,Male
156,2024,12,12B,Female
181,2024,12,12C,Male
243,2024,12,12E,Female
176,2024,12,12C,Female
204,2024,12,12D,Male
131,2024,12,12A,Female
154,2024,12,12B,Male
242,2024,12,12E,Male
796,2024,12,12A,Male
151,2024,12,12B,Male
763,2024,12,12C,Male
172,2024,12,12B,Male
199,2024,12,12C,Male
134,2024,12,12A,Male
166,2024,12,12B,Male
182,2024,12,12C,Male
244,2024,12,12E,Male
128,2024,12,12A,Male
150,2024,12,12A,Female
163,2024,12,12B,Female
211,2024,12,12D,Male
127,2024,12,12A,Female
249,2024,12,12E,Male
196,2024,12,12C,Female
146,2024,12,12A,Male
188,2024,12,12C,Male
241,2024,12,12E,Female
152,2024,12,12B,Male
148,2024,12,12A,Male
144,2024,12,12A,Female
130,2024,12,12A,Female
230,2024,12,12E,Male
220,2024,12,12D,Male
834,2024,12,12D,Female
158,2024,12,12B,Female
246,2024,12,12E,Female
221,2024,12,12D,Male
206,2024,12,12D,Male
229,2024,12,12E,Male
208,2024,12,12D,Female
798,2024,12,12C,Male
761,2024,12,12A,Female
201,2024,12,12D,Male
133,2024,12,12A,Male
797,2024,12,12B,Male
207,2024,12,12D,Female
202,2024,12,12D,Female
190,2024,12,12C,Female
223,2024,12,12D,Female
205,2024,12,12D,Female
132,2024,12,12A,Male
137,2024,12,12A,Male
183,2024,12,12C,Female
245,2024,12,12E,Male
198,2024,12,12C,Female
167,2024,12,12B,Female
175,2024,12,12B,Female
160,2024,12,12B,Female
136,2024,12,12A,Male
185,2024,12,12C,Male
195,2024,12,12C,Male
159,2024,12,12B,Male
248,2024,12,12E,Male
236,2024,12,12E,Female
212,2024,12,12D,Male
219,2024,12,12D,Female
215,2024,12,12D,Male
186,2024,12,12C,Male
234,2024,12,12E,Female
180,2024,12,12C,Male
210,2024,12,12D,Male
832,2024,12,12B,Male
217,2024,12,12D,Female
765,2024,12,12E,Male
203,2024,12,12D,Male
141,2024,12,12A,Female
235,2024,12,12E,Female
238,2024,12,12E,Female
831,2024,12,12A,Male
764,2024,12,12D,Female
762,2024,12,12B,Female
164,2024,12,12B,Female
800,2024,12,12E,Male
224,2024,12,12D,Female
200,2024,12,12C,Male
189,2024,12,12C,Male
184,2024,12,12C,Male
192,2024,12,12C,Male
149,2024,12,12A,Male
193,2024,12,12C,Male
126,2024,12,12A,Female
169,2024,12,12B,Male
171,2024,12,12B,Female
237,2024,12,12E,Female
129,2024,12,12A,Female
209,2024,12,12D,Female
161,2024,12,12B,Male
239,2024,12,12E,Male
142,2024,12,12A,Male
250,2024,12,12E,Male
187,2024,12,12C,Female
835,2024,12,12E,Male
170,2024,12,12B,Female
222,2024,12,12D,Male
866,2024,12,12A,Male
867,2024,12,12B,Male
868,2024,12,12C,Female
869,2024,12,12D,Male
870,2024,12,12E,Female
871,2025,7,7A,Male
872,2025,7,7B,Female
873,2025,7,7C,Female
874,2025,7,7D,Male
875,2025,7,7E,Female
842,2025,8,8B,Female
845,2025,8,8E,Male
843,2025,8,8C,Male
841,2025,8,8A,Male
844,2025,8,8D,Male
876,2025,8,8A,Male
877,2025,8,8B,Female
878,2025,8,8C,Female
879,2025,8,8D,Male
880,2025,8,8E,Male
849,2025,9,9D,Male
815,2025,9,9E,Female
846,2025,9,9A,Male
812,2025,9,9B,Male
848,2025,9,9C,Female
813,2025,9,9C,Male
850,2025,9,9E,Female
814,2025,9,9D,Female
811,2025,9,9A,Male
847,2025,9,9B,Female
881,2025,9,9A,Male
882,2025,9,9B,Female
883,2025,9,9C,Male
884,2025,9,9D,Female
885,2025,9,9E,Female
817,2025,10,10B,Male
852,2025,10,10B,Female
819,2025,10,10D,Female
854,2025,10,10D,Male
783,2025,10,10C,Female
781,2025,10,10A,Male
816,2025,10,10A,Male
785,2025,10,10E,Female
855,2025,10,10E,Male
818,2025,10,10C,Male
784,2025,10,10D,Female
851,2025,10,10A,Male
853,2025,10,10C,Male
782,2025,10,10B,Male
886,2025,10,10A,Male
887,2025,10,10B,Male
888,2025,10,10C,Female
889,2025,10,10D,Female
890,2025,10,10E,Male
787,2025,11,11B,Male
751,2025,11,11A,Female
821,2025,11,11A,Male
822,2025,11,11B,Female
825,2025,11,11E,Female
858,2025,11,11C,Male
824,2025,11,11D,Male
752,2025,11,11B,Male
857,2025,11,11B,Male
859,2025,11,11D,Female
789,2025,11,11D,Female
788,2025,11,11C,Female
860,2025,11,11E,Male
753,2025,11,11C,Female
823,2025,11,11C,Female
755,2025,11,11E,Female
754,2025,11,11D,Female
856,2025,11,11A,Male
891,2025,11,11A,Male
892,2025,11,11B,Male
893,2025,11,11C,Male
894,2025,11,11D,Male
895,2025,11,11E,Female
95,2025,12,12D,Female
121,2025,12,12E,Female
40,2025,12,12B,Male
8,2025,12,12A,Male
41,2025,12,12B,Male
58,2025,12,12C,Male
34,2025,12,12B,Female
28,2025,12,12B,Female
23,2025,12,12A,Female
36,2025,12,12B,Male
29,2025,12,12B,Female
7,2025,12,12A,Male
828,2025,12,12C,Female
21,2025,12,12A,Female
826,2025,12,12A,Female
863,2025,12,12C,Female
17,2025,12,12A,Female
48,2025,12,12B,Male
113,2025,12,12E,Female
46,2025,12,12B,Female
120,2025,12,12E,Male
829,2025,12,12D,Male
38,2025,12,12B,Male
11,2025,12,12A,Male
5,2025,12,12A,Male
31,2025,12,12B,Male
51,2025,12,12C,Male
97,2025,12,12D,Female
87,2025,12,12D,Female
59,2025,12,12C,Male
74,2025,12,12C,Female
90,2025,12,12D,Female
758,2025,12,12C,Male
64,2025,12,12C,Male
792,2025,12,12B,Female
125,2025,12,12E,Male
25,2025,12,12A,Female
756,2025,12,12A,Female
864,2025,12,12D,Female
88,2025,12,12D,Male
2,2025,12,12A,Female
9,2025,12,12A,Male
35,2025,12,12B,Female
119,2025,12,12E,Female
861,2025,12,12A,Female
760,2025,12,12E,Male
54,2025,12,12C,Female
759,2025,12,12D,Male
50,2025,12,12B,Female
27,2025,12,12B,Female
81,2025,12,12D,Male
71,2025,12,12C,Female
79,2025,12,12D,Male
73,2025,12,12C,Male
124,2025,12,12E,Male
45,2025,12,12B,Female
43,2025,12,12B,Female
105,2025,12,12E,Female
70,2025,12,12C,Female
42,2025,12,12B,Male
827,2025,12,12B,Male
57,2025,12,12C,Female
117,2025,12,12E,Male
75,2025,12,12C,Male
68,2025,12,12C,Male
108,2025,12,12E,Female
56,2025,12,12C,Female
92,2025,12,12D,Female
106,2025,12,12E,Female
6,2025,12,12A,Female
116,2025,12,12E,Female
39,2025,12,12B,Male
32,2025,12,12B,Male
94,2025,12,12D,Female
112,2025,12,12E,Male
99,2025,12,12D,Female
76,2025,12,12D,Female
104,2025,12,12E,Female
109,2025,12,12E,Female
33,2025,12,12B,Female
55,2025,12,12C,Male
80,2025,12,12D,Female
862,2025,12,12B,Male
61,2025,12,12C,Male
795,2025,12,12E,Male
19,2025,12,12A,Female
77,2025,12,12D,Female
96,2025,12,12D,Female
110,2025,12,12E,Male
62,2025,12,12C,Male
82,2025,12,12D,Female
111,2025,12,12E,Female
86,2025,12,12D,Male
830,2025,12,12E,Female
65,2025,12,12C,Male
12,2025,12,12A,Male
24,2025,12,12A,Female
63,2025,12,12C,Male
3,2025,12,12A,Male
84,2025,12,12D,Female
794,2025,12,12D,Female
793,2025,12,12C,Male
26,2025,12,12B,Female
91,2025,12,12D,Female
47,2025,12,12B,Female
44,2025,12,12B,Female
67,2025,12,12C,Female
16,2025,12,12A,Male
114,2025,12,12E,Female
123,2025,12,12E,Female
78,2025,12,12D,Female
85,2025,12,12D,Male
865,2025,12,12E,Female
791,2025,12,12A,Female
98,2025,12,12D,Female
896,2025,12,12A,Female
897,2025,12,12B,Female
898,2025,12,12C,Female
899,2025,12,12D,Male
900,2025,12,12E,Male
