student_id,academic_year,cohort,start_cohort,sub_cohort,status,week_id,week_of_year,week_start,who5_total,delta_1w,rolling_mean_4w,persist_low,total_engagement_score,logins,journal_entries,goals_set,no_engagement_2w,dynamic_flag_count,static_flag_count,total_flag_count
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W04,4,2021-09-27,96,4.0,86.0,False,58.77455846301149,2,3,7,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W05,5,2021-10-04,100,4.0,92.0,False,99.99999847933252,4,4,9,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W06,6,2021-10-11,92,-8.0,95.0,False,47.71811053277734,3,2,5,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W07,7,2021-10-18,96,4.0,96.0,False,84.30109410106726,4,5,10,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W08,8,2021-10-25,80,-16.0,92.0,False,47.76774026575007,2,3,6,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W09,9,2021-11-01,92,12.0,90.0,False,41.57030692578617,2,2,5,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W10,10,2021-11-08,84,-8.0,88.0,False,7.384996557228249,0,0,2,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W11,11,2021-11-15,88,4.0,86.0,False,68.29564083565833,4,4,7,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W12,12,2021-11-22,92,4.0,89.0,False,54.07602790570121,2,2,5,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W13,13,2021-11-29,80,-12.0,86.0,False,31.888143309223913,1,1,5,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W14,14,2021-12-06,92,12.0,88.0,False,38.00705081958174,1,1,4,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W15,15,2021-12-13,88,-4.0,88.0,False,44.0583668559082,2,3,5,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W16,16,2021-12-20,80,-8.0,85.0,False,13.90719772293251,1,0,3,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W17,17,2021-12-27,80,0.0,85.0,False,60.53178889922972,4,3,8,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W18,18,2022-01-03,76,-4.0,81.0,False,18.849335344352177,0,1,1,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W19,19,2022-01-10,84,8.0,80.0,False,31.597199727192884,1,1,4,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W20,20,2022-01-17,88,4.0,82.0,False,37.20899015422655,1,2,4,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W21,21,2022-01-24,96,8.0,86.0,False,55.2991573230584,3,2,6,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W22,22,2022-01-31,92,-4.0,90.0,False,50.582087721681795,3,2,5,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W23,23,2022-02-07,92,0.0,92.0,False,60.644412300880084,3,3,7,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W24,24,2022-02-14,100,8.0,95.0,False,26.8805471491781,2,1,4,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W25,25,2022-02-21,92,-8.0,94.0,False,50.128635225233964,2,2,5,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W26,26,2022-02-28,84,-8.0,92.0,False,28.44703778733061,2,1,3,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W27,27,2022-03-07,84,0.0,90.0,False,62.46666694364453,3,3,7,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W28,28,2022-03-14,88,4.0,87.0,False,22.898701207123096,1,1,3,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W29,29,2022-03-21,88,0.0,86.0,False,43.086636045852956,2,3,6,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W30,30,2022-03-28,84,-4.0,86.0,False,30.54269163634995,2,2,5,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W31,31,2022-04-04,80,-4.0,85.0,False,0.0,1,0,3,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W32,32,2022-04-11,92,12.0,86.0,False,48.408281709029175,2,2,5,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W33,33,2022-04-18,80,-12.0,84.0,False,19.45956399952499,0,0,1,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W34,34,2022-04-25,88,8.0,85.0,False,23.247443689100052,1,1,4,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W35,35,2022-05-02,92,4.0,88.0,False,50.14958320834184,2,2,7,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W36,36,2022-05-09,80,-12.0,85.0,False,50.05425784561051,2,3,7,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W37,37,2022-05-16,88,8.0,87.0,False,57.52211072672192,2,3,7,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W38,38,2022-05-23,92,4.0,88.0,False,64.4558754403445,3,3,9,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2021-2022,7,7,B,active,2021-2022-W39,39,2022-05-30,92,0.0,88.0,False,55.858029464744995,3,2,5,False,2.0,0.0,2.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W01,1,2022-09-05,52,,52.0,True,44.30257426061348,3,3,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W02,2,2022-09-12,68,16.0,60.0,True,61.074868519902225,4,3,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W03,3,2022-09-19,60,-8.0,60.0,True,71.42973939350335,3,3,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W04,4,2022-09-26,76,16.0,64.0,True,55.29801697255097,2,2,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W05,5,2022-10-03,60,-16.0,66.0,True,40.41790161053549,2,3,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W06,6,2022-10-10,52,-8.0,62.0,True,63.43700206061313,4,4,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W07,7,2022-10-17,44,-8.0,58.0,True,54.62774131697722,3,3,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W08,8,2022-10-24,52,8.0,52.0,True,62.12571943058183,3,3,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W09,9,2022-10-31,12,-40.0,40.0,True,8.055833839549871,0,0,2,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W10,10,2022-11-07,48,36.0,39.0,True,59.3658535777888,3,3,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W11,11,2022-11-14,60,12.0,43.0,True,61.95408415879364,3,3,8,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W12,12,2022-11-21,32,-28.0,38.0,True,17.30556258271244,1,1,1,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W13,13,2022-11-28,76,44.0,54.0,True,99.99999863634011,4,4,9,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W14,14,2022-12-05,52,-24.0,55.0,True,32.71834998004984,1,1,4,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W15,15,2022-12-12,16,-36.0,44.0,True,5.249231630128669,0,1,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W16,16,2022-12-19,36,20.0,45.0,True,41.149506789331696,3,2,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W17,17,2022-12-26,60,24.0,41.0,True,57.23073089838552,2,3,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W18,18,2023-01-02,28,-32.0,35.0,True,18.90090877566308,0,1,1,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W19,19,2023-01-09,48,20.0,43.0,True,25.750643148145365,2,2,4,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W20,20,2023-01-16,40,-8.0,44.0,True,67.92350048112934,3,3,8,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W21,21,2023-01-23,28,-12.0,36.0,True,25.356299999185442,1,1,4,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W22,22,2023-01-30,44,16.0,40.0,True,70.23932346662836,3,3,9,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W23,23,2023-02-06,36,-8.0,37.0,True,35.34408578298041,2,1,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W24,24,2023-02-13,44,8.0,38.0,True,35.9300487820761,2,2,4,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W25,25,2023-02-20,40,-4.0,41.0,True,26.877819687624868,2,1,4,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W26,26,2023-02-27,32,-8.0,38.0,True,22.451896021708887,1,1,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W27,27,2023-03-06,40,8.0,39.0,True,0.41298638291364015,0,0,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W28,28,2023-03-13,36,-4.0,37.0,True,18.01648267736853,1,0,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W29,29,2023-03-20,48,12.0,39.0,True,8.596658407625455,0,0,2,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W30,30,2023-03-27,40,-8.0,41.0,True,0.0,1,1,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W31,31,2023-04-03,28,-12.0,38.0,True,27.71129895336062,1,1,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W32,32,2023-04-10,64,36.0,45.0,True,54.96407260704265,3,3,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W33,33,2023-04-17,48,-16.0,45.0,True,38.562673326302274,1,2,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W34,34,2023-04-24,48,0.0,47.0,True,34.868195979804085,2,1,4,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W35,35,2023-05-01,44,-4.0,51.0,True,23.46910128358001,1,2,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W36,36,2023-05-08,16,-28.0,39.0,True,43.94398598551387,3,2,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W37,37,2023-05-15,32,16.0,35.0,True,69.91131897170384,3,4,8,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W38,38,2023-05-22,56,24.0,37.0,True,23.33925697905188,2,2,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2022-2023,8,7,B,active,2022-2023-W39,39,2023-05-29,40,-16.0,36.0,True,54.45987489346999,3,2,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W01,1,2023-09-04,92,,92.0,False,85.96297650057186,4,5,9,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W02,2,2023-09-11,84,-8.0,88.0,False,54.412715880156966,3,2,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W03,3,2023-09-18,84,0.0,86.66666666666667,False,64.62120241558584,4,3,8,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W04,4,2023-09-25,28,-56.0,72.0,False,13.51049069253711,0,1,1,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W05,5,2023-10-02,68,40.0,66.0,False,0.0,0,0,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W06,6,2023-10-09,64,-4.0,61.0,False,69.23087948879243,3,3,8,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W07,7,2023-10-16,76,12.0,59.0,False,99.9999985516141,4,4,10,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W08,8,2023-10-23,88,12.0,74.0,False,49.70851359414425,2,2,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W09,9,2023-10-30,64,-24.0,73.0,False,34.32167786474604,1,1,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W10,10,2023-11-06,60,-4.0,72.0,False,41.598127567241114,3,2,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W11,11,2023-11-13,52,-8.0,66.0,False,25.80712043230359,2,2,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W12,12,2023-11-20,52,0.0,57.0,False,52.008870399933734,3,2,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W13,13,2023-11-27,72,20.0,59.0,False,71.06057223350362,4,4,8,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W14,14,2023-12-04,72,0.0,62.0,False,42.058143958021105,2,2,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W15,15,2023-12-11,60,-12.0,64.0,False,48.45507627308991,2,3,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W16,16,2023-12-18,80,20.0,71.0,False,57.11841316347983,3,3,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W17,17,2023-12-25,52,-28.0,66.0,False,47.15389970745897,3,2,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W18,18,2024-01-01,64,12.0,64.0,False,70.05604251190947,3,4,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W19,19,2024-01-08,84,20.0,70.0,False,42.364138871171356,2,2,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W20,20,2024-01-15,60,-24.0,65.0,False,54.585456567192715,2,3,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W21,21,2024-01-22,84,24.0,73.0,False,42.14689989517157,3,3,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W22,22,2024-01-29,88,4.0,79.0,False,97.1131276787148,5,5,10,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W23,23,2024-02-05,68,-20.0,75.0,False,37.89069816359565,1,1,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W24,24,2024-02-12,64,-4.0,76.0,False,25.95925114949394,1,2,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W25,25,2024-02-19,72,8.0,73.0,False,57.29402623291811,3,2,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W26,26,2024-02-26,92,20.0,74.0,False,42.63590111520051,2,2,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W27,27,2024-03-04,68,-24.0,74.0,False,48.41985336201091,2,2,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W28,28,2024-03-11,72,4.0,76.0,False,52.91433297304317,2,2,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W29,29,2024-03-18,92,20.0,81.0,False,46.135562258177984,2,2,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W30,30,2024-03-25,56,-36.0,72.0,False,56.89731896216934,2,2,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W31,31,2024-04-01,88,32.0,77.0,False,83.83748244114506,5,4,10,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W32,32,2024-04-08,60,-28.0,74.0,False,51.59943200304697,2,3,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W33,33,2024-04-15,68,8.0,68.0,False,35.65628449422436,1,2,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W34,34,2024-04-22,80,12.0,74.0,False,72.98067503020087,3,4,9,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W35,35,2024-04-29,76,-4.0,71.0,False,54.99869283899555,2,3,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W36,36,2024-05-06,88,12.0,78.0,False,85.67934728427137,4,4,10,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W37,37,2024-05-13,80,-8.0,81.0,False,56.41872000767392,3,2,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W38,38,2024-05-20,76,-4.0,80.0,False,39.40313456602555,1,1,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2023-2024,9,7,B,active,2023-2024-W39,39,2024-05-27,96,20.0,85.0,False,56.278459961390354,3,3,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W01,1,2024-09-02,68,,68.0,False,38.845450861686516,2,1,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W02,2,2024-09-09,68,0.0,68.0,False,44.861413017557375,2,3,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W03,3,2024-09-16,76,8.0,70.66666666666667,False,44.301366638939264,2,3,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W04,4,2024-09-23,92,16.0,76.0,False,49.60345969155249,2,2,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W05,5,2024-09-30,84,-8.0,80.0,False,66.26715504812208,3,3,9,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W06,6,2024-10-07,88,4.0,85.0,False,44.40676153980549,2,2,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W07,7,2024-10-14,76,-12.0,85.0,False,27.46755573495468,1,1,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W08,8,2024-10-21,92,16.0,85.0,False,63.164035676441316,3,3,9,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W09,9,2024-10-28,76,-16.0,83.0,False,33.20511993069143,1,1,4,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W10,10,2024-11-04,80,4.0,81.0,False,30.86519888243272,2,1,4,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W11,11,2024-11-11,64,-16.0,78.0,False,63.45211953861892,4,4,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W12,12,2024-11-18,96,32.0,79.0,False,43.769038213230424,3,2,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W13,13,2024-11-25,72,-24.0,78.0,False,48.42722650955659,2,2,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W14,14,2024-12-02,72,0.0,76.0,False,55.92555949470116,3,2,7,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W15,15,2024-12-09,80,8.0,80.0,False,99.99999858992446,5,4,10,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W16,16,2024-12-16,76,-4.0,75.0,False,52.80539639359214,2,3,6,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W17,17,2024-12-23,72,-4.0,75.0,False,26.423184938099983,1,1,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W18,18,2024-12-30,80,8.0,77.0,False,39.67349056570619,2,1,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W19,19,2025-01-06,60,-20.0,72.0,False,29.90851702846585,1,2,3,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W20,20,2025-01-13,88,28.0,75.0,False,39.303211536264016,2,1,4,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W21,21,2025-01-20,56,-32.0,71.0,False,30.599449167885332,2,1,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W22,22,2025-01-27,72,16.0,69.0,False,80.43024806577523,4,5,10,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W23,23,2025-02-03,76,4.0,73.0,False,54.051967222594776,2,2,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W24,24,2025-02-10,64,-12.0,67.0,False,44.063731170136876,2,3,5,False,1.0,0.0,1.0
cf9dcbff-1df7-46dd-8502-07ca357c0366,2024-2025,10,7,B,active,2024-2025-W25,25,2025-02-17,64,0.0,69.0,False,34.69624283086337,1,2,4,False,1.0,0.0,1.0
