student_id,year_x,grade,class,gender,term_name,year_y,term,start_date,end_date,WHO5_Score,TimeOnPlatform,LoginsPerWeek,TaskCompletionRate,EngagementScore
119,2022,9,9E,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,11.7,34.2,3.0,0.67,42.7
119,2022,9,9E,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,21.6,18.0,2.0,0.74,35.4
119,2022,9,9E,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,4.9,38.4,1.0,0.86,44.3
119,2022,9,9E,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,11.4,35.1,5.0,0.8,53.0
119,2022,9,9E,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,19.1,3.1,5.0,0.53,32.3
119,2022,9,9E,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,13.0,58.3,3.0,0.89,58.9
119,2022,9,9E,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,14.1,33.0,2.0,0.91,46.5
119,2022,9,9E,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,17.9,26.5,5.0,0.5,40.5
119,2022,9,9E,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,19.6,37.0,4.0,0.78,50.1
119,2022,9,9E,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,20.6,43.7,3.0,0.53,42.3
119,2022,9,9E,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,15.2,58.6,5.0,0.95,67.0
119,2022,9,9E,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,13.4,49.3,5.0,0.66,54.7
119,2022,9,9E,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,23.9,39.4,2.0,0.71,42.9
757,2022,9,9B,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,21.6,27.8,6.0,0.99,58.7
757,2022,9,9B,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,19.7,38.0,7.0,0.59,54.0
757,2022,9,9B,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,20.0,53.3,4.0,0.86,59.1
757,2022,9,9B,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,21.1,73.7,6.0,0.45,61.0
757,2022,9,9B,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,17.3,72.6,6.0,0.61,65.4
757,2022,9,9B,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,17.8,12.3,4.0,0.92,44.5
757,2022,9,9B,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,15.3,40.2,6.0,0.93,62.1
757,2022,9,9B,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,22.5,40.5,4.0,0.91,55.4
757,2022,9,9B,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,21.5,40.5,5.0,0.79,54.8
757,2022,9,9B,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,11.2,25.0,3.0,0.75,41.5
757,2022,9,9B,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,12.7,54.5,1.0,0.67,44.8
757,2022,9,9B,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,25.0,27.1,4.0,0.43,35.7
757,2022,9,9B,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,7.1,20.8,2.0,0.99,43.9
757,2022,9,9B,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,24.6,45.8,6.0,0.89,63.0
757,2022,9,9B,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,22.5,25.3,3.0,0.93,47.0
55,2022,9,9C,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,20.2,68.1,4.0,0.9,66.2
55,2022,9,9C,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,5.1,34.8,4.0,0.81,50.2
55,2022,9,9C,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,21.0,38.9,6.0,0.9,60.6
55,2022,9,9C,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,16.8,12.5,5.0,0.86,45.8
55,2022,9,9C,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,19.8,25.8,2.0,0.74,38.4
55,2022,9,9C,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,13.9,40.1,7.0,0.73,58.8
55,2022,9,9C,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,15.5,56.7,7.0,0.56,60.5
55,2022,9,9C,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,21.7,54.5,4.0,0.54,50.0
55,2022,9,9C,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,20.8,41.7,7.0,0.84,62.9
55,2022,9,9C,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,5.2,32.9,7.0,0.45,47.5
55,2022,9,9C,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,21.0,43.3,7.0,0.52,54.0
55,2022,9,9C,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,17.8,35.2,3.0,0.49,37.8
55,2022,9,9C,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,13.0,50.8,7.0,0.47,55.5
55,2022,9,9C,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,16.2,34.6,3.0,0.76,45.6
55,2022,9,9C,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,25.0,47.6,4.0,0.43,43.9
118,2022,9,9E,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,10.1,19.1,6.0,0.91,52.8
118,2022,9,9E,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,17.7,21.7,1.0,0.59,29.4
118,2022,9,9E,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,15.6,33.5,6.0,0.88,57.9
118,2022,9,9E,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,14.6,31.3,4.0,0.43,37.3
118,2022,9,9E,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,19.9,37.6,2.0,0.96,49.8
118,2022,9,9E,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,10.7,25.3,4.0,0.4,34.2
118,2022,9,9E,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,23.5,50.1,4.0,0.72,53.8
118,2022,9,9E,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,20.8,49.5,2.0,0.7,46.7
118,2022,9,9E,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,17.1,72.9,6.0,0.79,70.9
118,2022,9,9E,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,16.7,64.8,3.0,0.58,52.3
118,2022,9,9E,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,21.2,20.8,6.0,0.62,44.8
118,2022,9,9E,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,19.2,41.2,3.0,0.75,48.1
118,2022,9,9E,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,22.0,61.1,6.0,0.5,57.4
118,2022,9,9E,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,21.2,46.0,1.0,0.96,50.3
118,2022,9,9E,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,18.8,27.6,6.0,0.73,50.8
56,2022,9,9C,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,16.7,30.9,6.0,0.6,48.3
56,2022,9,9C,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,12.5,58.6,1.0,0.48,40.9
56,2022,9,9C,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,15.6,55.7,7.0,0.68,63.8
56,2022,9,9C,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,18.2,35.1,7.0,0.89,61.8
56,2022,9,9C,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,17.4,44.4,3.0,0.73,48.5
56,2022,9,9C,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,25.0,35.4,7.0,0.4,47.2
56,2022,9,9C,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,14.4,26.3,2.0,0.52,32.1
56,2022,9,9C,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,25.0,53.6,5.0,0.45,49.9
56,2022,9,9C,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,13.7,30.9,5.0,0.82,52.0
56,2022,9,9C,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,9.4,49.1,5.0,0.87,60.7
56,2022,9,9C,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,19.4,56.2,2.0,0.84,53.7
56,2022,9,9C,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,15.4,30.2,2.0,0.43,30.9
56,2022,9,9C,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,14.4,28.7,7.0,0.42,45.1
56,2022,9,9C,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,9.8,45.2,6.0,0.72,57.6
56,2022,9,9C,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,19.7,21.6,6.0,0.94,54.9
35,2022,9,9B,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,21.2,53.8,5.0,0.97,65.7
35,2022,9,9B,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,17.8,57.6,2.0,0.71,50.4
35,2022,9,9B,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,15.8,35.6,4.0,0.52,41.9
35,2022,9,9B,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,23.3,42.4,4.0,0.62,47.4
35,2022,9,9B,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,21.2,62.9,1.0,0.86,54.0
35,2022,9,9B,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,20.1,74.0,1.0,0.75,55.2
35,2022,9,9B,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,13.4,55.1,1.0,0.83,50.0
35,2022,9,9B,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,12.3,62.8,3.0,0.84,59.2
35,2022,9,9B,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,14.5,52.9,4.0,0.58,50.6
35,2022,9,9B,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,25.0,5.3,1.0,0.74,27.3
35,2022,9,9B,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,20.1,41.4,3.0,0.69,46.3
35,2022,9,9B,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,11.4,29.0,2.0,0.79,41.4
35,2022,9,9B,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,16.0,25.4,7.0,0.61,49.6
35,2022,9,9B,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,16.0,47.3,4.0,0.9,57.9
35,2022,9,9B,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,24.4,26.1,3.0,0.43,32.4
67,2022,9,9C,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,22.3,59.6,4.0,0.67,56.0
67,2022,9,9C,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,23.7,53.2,7.0,0.74,64.4
67,2022,9,9C,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,10.4,54.3,3.0,0.46,44.6
67,2022,9,9C,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,17.9,28.5,5.0,0.41,38.7
67,2022,9,9C,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,17.5,40.6,1.0,0.86,45.1
67,2022,9,9C,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,6.3,55.3,3.0,0.92,58.7
67,2022,9,9C,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,8.8,29.1,3.0,0.63,39.5
67,2022,9,9C,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,19.5,42.8,2.0,0.56,40.0
67,2022,9,9C,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,11.1,50.8,1.0,0.5,38.3
67,2022,9,9C,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,15.0,26.4,5.0,0.77,48.6
67,2022,9,9C,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,11.1,27.6,2.0,0.57,34.2
67,2022,9,9C,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,22.6,18.9,1.0,0.92,38.2
67,2022,9,9C,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,16.6,28.5,3.0,0.57,37.6
67,2022,9,9C,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,21.1,39.9,6.0,0.94,62.3
67,2022,9,9C,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,17.4,34.1,7.0,0.45,48.3
42,2022,9,9B,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,16.5,48.4,5.0,0.87,60.4
42,2022,9,9B,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,25.0,40.0,6.0,0.46,47.9
42,2022,9,9B,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,13.9,17.4,2.0,0.69,33.7
42,2022,9,9B,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,14.7,49.0,5.0,0.91,62.0
42,2022,9,9B,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,17.8,40.2,3.0,0.81,49.3
42,2022,9,9B,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,14.7,11.1,7.0,0.71,46.7
42,2022,9,9B,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,13.6,80.9,6.0,0.56,67.3
42,2022,9,9B,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,14.6,35.8,3.0,0.93,51.2
42,2022,9,9B,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,12.2,34.9,6.0,0.87,58.0
42,2022,9,9B,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,11.3,54.1,3.0,0.99,60.4
42,2022,9,9B,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,13.5,53.8,6.0,0.63,58.5
42,2022,9,9B,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,16.0,31.2,7.0,0.64,52.7
42,2022,9,9B,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,24.0,13.6,2.0,0.53,27.4
42,2022,9,9B,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,13.8,42.0,1.0,0.78,43.1
42,2022,9,9B,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,18.7,40.3,3.0,0.43,38.0
53,2022,9,9C,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,18.2,39.2,1.0,0.61,37.0
53,2022,9,9C,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,23.6,50.3,3.0,0.46,42.9
53,2022,9,9C,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,10.8,29.2,4.0,0.41,36.0
53,2022,9,9C,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,22.2,20.3,2.0,0.86,40.0
53,2022,9,9C,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,22.0,48.2,6.0,0.89,64.1
53,2022,9,9C,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,15.6,27.8,4.0,0.97,52.3
53,2022,9,9C,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,7.7,47.5,5.0,0.76,56.9
53,2022,9,9C,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,14.7,34.6,6.0,0.52,47.5
53,2022,9,9C,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,25.0,31.5,6.0,0.84,55.9
53,2022,9,9C,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,15.9,40.0,1.0,0.42,31.5
53,2022,9,9C,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,17.6,23.2,1.0,0.98,41.7
53,2022,9,9C,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,17.1,47.4,6.0,0.85,62.6
53,2022,9,9C,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,21.1,65.3,5.0,0.64,60.2
53,2022,9,9C,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,19.9,53.5,6.0,0.88,65.9
53,2022,9,9C,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,19.1,35.1,5.0,0.55,45.4
69,2022,9,9C,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,17.3,48.0,2.0,0.51,40.4
69,2022,9,9C,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,16.1,30.6,5.0,0.85,52.8
69,2022,9,9C,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,17.7,63.5,6.0,0.89,70.2
69,2022,9,9C,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,22.3,52.2,6.0,0.85,64.5
69,2022,9,9C,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,11.5,44.9,7.0,0.92,66.7
69,2022,9,9C,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,18.6,62.7,3.0,0.89,60.7
69,2022,9,9C,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,15.0,11.6,3.0,0.94,41.8
69,2022,9,9C,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,6.3,45.3,3.0,0.4,39.2
69,2022,9,9C,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,10.7,24.8,4.0,0.52,37.6
69,2022,9,9C,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,15.0,60.7,5.0,0.43,52.1
69,2022,9,9C,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,22.5,62.2,7.0,0.51,61.3
69,2022,9,9C,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,9.4,33.3,7.0,0.9,61.3
69,2022,9,9C,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,19.3,32.8,2.0,0.94,47.4
69,2022,9,9C,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,20.9,17.2,7.0,0.62,46.4
69,2022,9,9C,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,14.9,64.9,6.0,0.59,61.7
7,2022,9,9A,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,12.5,43.3,5.0,0.9,59.3
7,2022,9,9A,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,11.0,27.8,4.0,0.98,52.4
7,2022,9,9A,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,20.9,27.6,2.0,0.85,42.6
7,2022,9,9A,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,10.4,32.6,6.0,0.67,51.0
7,2022,9,9A,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,9.4,20.0,5.0,0.91,50.4
7,2022,9,9A,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,18.9,65.4,3.0,0.66,55.0
7,2022,9,9A,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,20.4,16.5,4.0,0.5,33.8
7,2022,9,9A,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,16.5,23.4,2.0,0.62,34.0
7,2022,9,9A,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,18.5,47.7,6.0,0.72,58.8
7,2022,9,9A,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,19.1,42.8,5.0,0.67,52.2
7,2022,9,9A,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,14.3,52.7,2.0,0.53,43.0
7,2022,9,9A,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,16.3,21.4,1.0,0.54,27.8
7,2022,9,9A,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,0.6,75.5,2.0,0.75,58.8
7,2022,9,9A,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,16.7,69.0,5.0,0.89,69.4
7,2022,9,9A,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,11.8,25.0,7.0,0.96,59.8
65,2022,9,9C,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,21.0,58.2,4.0,0.61,53.7
65,2022,9,9C,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,15.2,43.5,1.0,0.65,39.9
65,2022,9,9C,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,11.1,49.1,3.0,0.48,43.2
65,2022,9,9C,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,15.8,23.6,6.0,0.97,56.5
65,2022,9,9C,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,9.1,32.6,7.0,0.9,61.0
65,2022,9,9C,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,23.0,43.9,1.0,0.79,44.1
65,2022,9,9C,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,14.6,30.1,6.0,0.59,47.6
65,2022,9,9C,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,14.8,59.6,6.0,0.65,61.4
65,2022,9,9C,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,15.0,26.7,2.0,0.92,44.4
65,2022,9,9C,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,25.0,41.5,7.0,0.76,60.3
65,2022,9,9C,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,18.8,30.2,1.0,0.47,29.1
65,2022,9,9C,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,24.9,40.4,1.0,0.46,33.1
65,2022,9,9C,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,25.0,49.1,1.0,0.98,52.1
65,2022,9,9C,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,15.8,44.4,5.0,0.75,55.1
65,2022,9,9C,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,22.2,38.5,7.0,0.78,59.9
125,2022,9,9E,Male,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,19.5,26.2,3.0,0.94,47.7
125,2022,9,9E,Male,Spring 2020,2020,Spring,2020-01-05,2020-03-29,9.2,30.4,1.0,0.6,33.3
125,2022,9,9E,Male,Summer 2020,2020,Summer,2020-04-15,2020-07-20,22.7,19.7,1.0,0.57,28.0
125,2022,9,9E,Male,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,10.5,43.1,2.0,0.64,42.5
125,2022,9,9E,Male,Spring 2021,2021,Spring,2021-01-05,2021-03-29,22.0,28.4,7.0,0.45,45.8
125,2022,9,9E,Male,Summer 2021,2021,Summer,2021-04-15,2021-07-20,19.1,55.7,5.0,0.7,58.3
125,2022,9,9E,Male,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,17.5,30.6,2.0,0.64,37.4
125,2022,9,9E,Male,Spring 2022,2022,Spring,2022-01-05,2022-03-29,11.4,44.2,4.0,0.59,47.4
125,2022,9,9E,Male,Summer 2022,2022,Summer,2022-04-15,2022-07-20,21.7,49.3,7.0,0.76,63.7
125,2022,9,9E,Male,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,18.5,49.4,1.0,0.91,50.1
125,2022,9,9E,Male,Spring 2023,2023,Spring,2023-01-05,2023-03-29,19.3,59.0,7.0,0.82,69.3
125,2022,9,9E,Male,Summer 2023,2023,Summer,2023-04-15,2023-07-20,18.7,41.1,4.0,0.58,45.8
125,2022,9,9E,Male,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,21.0,46.7,4.0,0.55,47.2
125,2022,9,9E,Male,Spring 2025,2025,Spring,2025-01-05,2025-03-29,7.4,28.0,4.0,0.81,47.4
125,2022,9,9E,Male,Summer 2025,2025,Summer,2025-04-15,2025-07-20,13.2,72.8,6.0,0.8,71.1
116,2022,9,9E,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,15.6,55.6,5.0,0.77,60.3
116,2022,9,9E,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,17.8,65.6,5.0,0.76,64.0
116,2022,9,9E,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,24.7,10.7,3.0,0.72,34.8
116,2022,9,9E,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,15.1,35.7,5.0,0.41,41.6
116,2022,9,9E,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,13.0,24.8,6.0,0.56,44.6
116,2022,9,9E,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,15.7,45.2,7.0,0.47,53.3
116,2022,9,9E,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,8.9,49.5,4.0,0.78,55.2
116,2022,9,9E,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,11.3,40.5,1.0,0.61,37.4
116,2022,9,9E,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,25.0,45.8,2.0,0.75,46.8
116,2022,9,9E,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,19.6,38.9,7.0,0.4,48.7
116,2022,9,9E,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,14.7,29.9,7.0,0.9,59.9
116,2022,9,9E,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,17.5,58.2,1.0,1.0,56.2
116,2022,9,9E,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,9.4,55.4,5.0,0.69,57.8
116,2022,9,9E,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,16.4,28.1,5.0,0.57,43.4
116,2022,9,9E,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,16.1,72.5,5.0,0.94,72.2
96,2022,9,9D,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,10.7,49.2,3.0,0.78,52.2
96,2022,9,9D,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,6.9,37.9,4.0,0.65,46.7
96,2022,9,9D,Female,Summer 2020,2020,Summer,2020-04-15,2020-07-20,25.0,65.1,2.0,0.95,60.5
96,2022,9,9D,Female,Autumn 2021,2021,Autumn,2021-09-01,2021-12-18,13.5,35.3,6.0,0.77,55.1
96,2022,9,9D,Female,Spring 2021,2021,Spring,2021-01-05,2021-03-29,18.2,24.5,6.0,0.88,54.1
96,2022,9,9D,Female,Summer 2021,2021,Summer,2021-04-15,2021-07-20,25.0,47.7,1.0,0.71,43.3
96,2022,9,9D,Female,Autumn 2022,2022,Autumn,2022-09-01,2022-12-18,5.5,56.0,5.0,0.44,50.6
96,2022,9,9D,Female,Spring 2022,2022,Spring,2022-01-05,2022-03-29,10.3,34.1,3.0,0.93,50.4
96,2022,9,9D,Female,Summer 2022,2022,Summer,2022-04-15,2022-07-20,14.7,20.3,1.0,0.42,23.8
96,2022,9,9D,Female,Autumn 2023,2023,Autumn,2023-09-01,2023-12-18,15.8,46.5,6.0,0.88,63.1
96,2022,9,9D,Female,Spring 2023,2023,Spring,2023-01-05,2023-03-29,21.4,45.3,1.0,0.44,34.2
96,2022,9,9D,Female,Summer 2023,2023,Summer,2023-04-15,2023-07-20,9.9,21.9,1.0,0.44,24.8
96,2022,9,9D,Female,Autumn 2024,2024,Autumn,2024-09-01,2024-12-18,20.9,21.2,5.0,0.8,47.6
96,2022,9,9D,Female,Spring 2025,2025,Spring,2025-01-05,2025-03-29,9.2,36.2,2.0,0.83,45.4
96,2022,9,9D,Female,Summer 2025,2025,Summer,2025-04-15,2025-07-20,15.9,50.5,5.0,0.83,60.2
24,2022,9,9A,Female,Autumn 2020,2020,Autumn,2020-09-01,2020-12-18,4.2,39.1,6.0,0.61,51.9
24,2022,9,9A,Female,Spring 2020,2020,Spring,2020-01-05,2020-03-29,10.8,23.3,1.0,0.5,27.2
