student_id,week_start,academic_year,term,who5_sum,who5_mean,logins_per_week,time_on_platform_mins_week,task_completion_rate_mean,engagement_score_mean,journal_rate,goal_rate,top_goal_type
168,2020-06-15,2019–2020,Summer,9,9.0,3,28.404721511448926,48.22685861051472,58.52495515644498,1.0,1.0,Give
168,2020-09-07,2020–2021,Autumn,26,13.0,2,52.837048036050675,60.49166708596355,47.929091444166005,0.0,1.0,Keep Learning
168,2020-09-14,2020–2021,Autumn,19,19.0,0,23.84384955626429,65.11714174727446,34.22723528890671,0.0,0.0,None
168,2020-09-21,2020–2021,Autumn,25,12.5,2,52.96306126195562,47.550523880930925,42.21480784722534,0.0,0.5,Connect
168,2020-09-28,2020–2021,Autumn,21,10.5,0,40.6834595805115,49.66402336172785,36.69658243718388,0.5,0.5,Connect
168,2020-10-05,2020–2021,Autumn,32,16.0,3,82.41688709225937,61.026126730197035,47.49267953125915,0.0,0.5,Keep Learning
168,2020-10-26,2020–2021,Autumn,26,13.0,4,56.20074672205578,53.47995062291203,50.73677877607064,1.0,1.0,Give
168,2020-11-02,2020–2021,Autumn,14,14.0,0,38.926822600090645,73.07701902585787,56.24486228982801,1.0,1.0,Other
168,2020-11-09,2020–2021,Autumn,28,14.0,1,67.21236392189269,58.036403584699215,45.211161549823586,1.0,0.5,Connect
168,2020-11-16,2020–2021,Autumn,16,16.0,0,30.06516464322178,73.32235165092071,28.35230946047077,,0.0,None
168,2020-11-23,2020–2021,Autumn,22,11.0,1,70.90581349457258,53.7060970141958,39.74415983597771,0.0,0.5,Connect
168,2020-11-30,2020–2021,Autumn,22,11.0,2,48.95648503897295,47.72068190522016,31.5895846494672,,0.5,Be Active
168,2020-12-07,2020–2021,Autumn,16,8.0,0,43.740748614552544,43.907467186268875,35.76699156565931,1.0,0.5,Connect
168,2020-12-28,2020–2021,Spring,16,16.0,0,33.78800013725255,63.668812839715216,52.17986992234632,1.0,1.0,Give
168,2021-01-11,2020–2021,Spring,19,19.0,0,26.090207867100666,79.60557033392432,38.598128539181296,0.0,0.0,None
168,2021-01-18,2020–2021,Spring,15,15.0,1,23.279225007816862,61.636746361345075,37.168928259608556,0.0,0.0,None
168,2021-01-25,2020–2021,Spring,28,14.0,0,43.07147530728608,62.787267543849765,47.87539610384346,0.0,1.0,Be Active
168,2021-02-01,2020–2021,Spring,10,10.0,0,23.73287951562598,49.715653215665164,45.33987314245829,1.0,1.0,Keep Learning
168,2021-02-08,2020–2021,Spring,33,16.5,0,34.80649504066045,67.28713219089312,40.122865554500024,0.0,0.5,Be Active
168,2021-02-15,2020–2021,Spring,17,8.5,2,30.31559732657836,32.460853290500005,17.16781287705473,,0.0,None
168,2021-02-22,2020–2021,Spring,36,18.0,2,66.34554042145764,84.37906828521795,56.15235714154743,0.0,1.0,Be Active
168,2021-03-01,2020–2021,Spring,23,11.5,2,49.539713058306866,49.80631469499843,42.20819751680075,0.5,0.5,Keep Learning
168,2021-03-08,2020–2021,Spring,26,13.0,2,36.574278640908176,63.69400646604073,33.51921472332822,,0.5,Keep Learning
168,2021-03-15,2020–2021,Spring,28,14.0,0,32.53604519026453,66.82318057793594,39.628469342861415,0.5,0.5,Connect
168,2021-04-05,2020–2021,Summer,33,16.5,4,39.55652696695782,72.2752626286628,45.161570151658665,1.0,0.5,Be Active
168,2021-04-12,2020–2021,Summer,21,21.0,0,34.63260943870024,100.0,61.544203146233414,1.0,1.0,Be Active
168,2021-04-19,2020–2021,Summer,19,19.0,0,34.71794299635813,80.96415473728604,41.81368634977423,1.0,0.0,None
168,2021-04-26,2020–2021,Summer,26,13.0,2,58.29138126431048,57.0023132081226,45.465808512749064,0.5,0.5,Be Active
168,2021-05-03,2020–2021,Summer,31,15.5,4,40.437188598040144,64.77147214302859,40.93239946876383,0.5,0.0,None
168,2021-05-10,2020–2021,Summer,26,13.0,0,42.47831022885086,52.78962287975224,27.777124091413203,,0.5,None
168,2021-05-17,2020–2021,Summer,15,15.0,2,28.606592872251934,68.05748806783285,44.54990297437552,1.0,0.0,None
168,2021-05-24,2020–2021,Summer,24,12.0,0,34.22307371988933,50.836701313373325,28.413020948324885,0.5,0.0,None
168,2021-05-31,2020–2021,Summer,29,14.5,2,54.43193622279718,59.36734163234985,45.41382477855366,0.0,0.5,Keep Learning
168,2021-06-07,2020–2021,Summer,28,14.0,2,52.466478516290934,51.05382445072445,35.507869198729594,0.5,0.0,None
168,2021-06-14,2020–2021,Summer,16,16.0,1,25.20273564845414,63.321995044858404,53.23141064403265,1.0,1.0,Connect
168,2021-06-21,2020–2021,Summer,18,18.0,0,38.539951007597125,73.4455207092957,56.208030513189634,1.0,1.0,
168,2021-09-06,2021–2022,Autumn,16,16.0,0,27.089713491259744,78.20304816452628,53.580666538218146,1.0,1.0,Be Active
168,2021-09-13,2021–2022,Autumn,41,13.666666666666666,3,56.613089146632205,60.83792121751722,40.49982354289399,0.6666666666666666,0.3333333333333333,None
168,2021-09-20,2021–2022,Autumn,38,12.666666666666666,0,78.97293337479269,53.75525010870473,32.21358290215315,0.0,0.0,None
168,2021-09-27,2021–2022,Autumn,26,13.0,3,60.88642809013021,61.06258406170743,48.91338403044856,0.5,0.5,Keep Learning
168,2021-10-04,2021–2022,Autumn,32,10.666666666666666,6,88.56851161227524,44.90666281474824,40.734278105050976,1.0,0.3333333333333333,None
168,2021-10-11,2021–2022,Autumn,29,9.666666666666666,0,60.70564911560072,46.659014945363744,28.409825860296568,0.3333333333333333,0.0,None
168,2021-10-18,2021–2022,Autumn,23,7.666666666666667,3,52.78083829891751,33.12876125644258,26.480061236212592,1.0,0.3333333333333333,None
168,2021-10-25,2021–2022,Autumn,34,11.333333333333334,0,57.4166962992189,53.46810028511686,39.74665799341465,0.6666666666666666,0.6666666666666666,Keep Learning
168,2021-11-01,2021–2022,Autumn,38,12.666666666666666,5,76.15107474072529,58.46841513504333,49.745000977174755,0.0,0.6666666666666666,Be Active
168,2021-11-08,2021–2022,Autumn,31,15.5,2,40.27875713224544,66.75595240751142,44.90211429058542,0.5,0.5,Keep Learning
168,2021-11-15,2021–2022,Autumn,31,10.333333333333334,1,94.97758868566484,45.78051968155742,29.99819532990767,0.5,0.0,None
168,2021-11-22,2021–2022,Autumn,44,14.666666666666666,0,69.38545101431681,58.53532056008195,32.3433246971668,0.3333333333333333,0.0,None
168,2021-11-29,2021–2022,Autumn,39,13.0,3,53.55378599866616,48.97979627927342,28.862036403003486,0.5,0.0,None
168,2021-12-06,2021–2022,Autumn,16,8.0,2,30.236300492708633,36.00100763985719,23.039635325415738,1.0,0.0,None
168,2021-12-27,2021–2022,Spring,25,12.5,2,44.85153274097863,48.64247123416956,41.13587326537217,0.5,0.5,Be Active
168,2022-01-03,2021–2022,Spring,20,10.0,1,39.75144602676753,49.54383465432816,26.011199668043297,0.0,0.0,None
168,2022-01-10,2021–2022,Spring,40,20.0,3,32.83203862689973,71.44815370547451,36.83404486418526,,0.5,Be Active
168,2022-01-17,2021–2022,Spring,42,14.0,2,52.6660059528985,52.70052003455021,31.69357511451517,0.6666666666666666,0.0,None
168,2022-01-24,2021–2022,Spring,24,12.0,0,29.964306264970077,39.92525286176942,24.97536425960403,0.5,0.0,None
168,2022-01-31,2021–2022,Spring,50,16.666666666666668,0,84.69088542818197,64.99578632900705,42.32571162982754,1.0,0.6666666666666666,Connect
168,2022-02-07,2021–2022,Spring,42,14.0,4,61.8882695911161,48.38136959216547,30.97181679705427,0.5,0.0,None
168,2022-02-14,2021–2022,Spring,43,14.333333333333334,2,93.0493432006621,60.5325064680981,48.13860919487587,0.0,0.6666666666666666,Be Active
168,2022-02-21,2021–2022,Spring,25,12.5,2,53.11913526877092,56.405159875161516,34.4544791802522,,0.5,Connect
168,2022-02-28,2021–2022,Spring,37,12.333333333333334,0,76.78621975826672,54.313240687518366,33.77677903390922,0.5,0.3333333333333333,Keep Learning
168,2022-03-07,2021–2022,Spring,33,11.0,5,65.82689169419635,54.48190994351399,35.934576563011426,0.0,0.3333333333333333,None
168,2022-03-14,2021–2022,Spring,34,11.333333333333334,4,75.3259213734609,43.313203862980664,34.53118111835193,0.6666666666666666,0.0,None
168,2022-04-04,2021–2022,Summer,31,10.333333333333334,2,91.27321131154788,42.83996658138839,33.518126235519084,1.0,0.0,None
168,2022-04-11,2021–2022,Summer,39,13.0,1,102.34781729415124,47.500262480331834,39.58037865276643,0.3333333333333333,0.3333333333333333,None
168,2022-04-18,2021–2022,Summer,36,12.0,4,76.41592483354854,49.39488243159608,32.83937892273775,1.0,0.0,None
168,2022-04-25,2021–2022,Summer,36,12.0,1,55.91615465569075,61.37258794225395,42.88938639175135,0.6666666666666666,0.6666666666666666,Give
168,2022-05-02,2021–2022,Summer,45,15.0,4,74.05050558394267,64.90231918782813,54.786747084061766,0.3333333333333333,1.0,Be Active
168,2022-05-09,2021–2022,Summer,23,7.666666666666667,3,42.29654883291146,33.02762930172696,26.956523862421903,1.0,0.0,None
168,2022-05-16,2021–2022,Summer,33,11.0,7,85.44149798289233,46.80706833712639,50.528600193491854,0.3333333333333333,0.6666666666666666,Be Active
168,2022-05-23,2021–2022,Summer,46,15.333333333333334,1,62.789139318890655,64.13559003325177,44.34380187707857,1.0,0.6666666666666666,Give
168,2022-05-30,2021–2022,Summer,43,14.333333333333334,3,81.37120662800767,63.11657151190615,48.820388058866286,0.6666666666666666,0.6666666666666666,Keep Learning
168,2022-06-06,2021–2022,Summer,20,10.0,1,52.02696735988425,46.49849239793383,39.79578432613083,0.5,0.5,Connect
168,2022-06-13,2021–2022,Summer,36,12.0,2,50.56572687597158,56.70367586132164,42.46099972932725,0.6666666666666666,0.6666666666666666,Connect
168,2022-06-20,2021–2022,Summer,25,12.5,3,44.77143426848809,50.74633418067658,26.14848925658383,,0.0,None
168,2022-09-05,2022–2023,Autumn,38,12.666666666666666,1,72.86779566931143,58.53529188118829,39.06357804466501,0.6666666666666666,0.3333333333333333,None
168,2022-09-12,2022–2023,Autumn,29,14.5,2,38.65951008501669,71.7144016671046,53.37185209761226,0.5,1.0,Be Active
168,2022-09-26,2022–2023,Autumn,37,12.333333333333334,1,80.13837148905813,53.9535863633106,43.725993422945216,0.6666666666666666,0.6666666666666666,Connect
168,2022-10-03,2022–2023,Autumn,18,9.0,5,12.590515133874357,40.525203583025785,39.729720084735504,1.0,0.5,Connect
168,2022-10-10,2022–2023,Autumn,30,10.0,2,61.418478110713664,44.224483485417124,30.547062883655798,0.6666666666666666,0.0,None
168,2022-10-17,2022–2023,Autumn,18,9.0,0,41.732271464659334,39.59660095698167,29.354528816688635,0.0,0.5,Keep Learning
168,2022-10-24,2022–2023,Autumn,25,12.5,3,68.81537413898096,47.98812962034546,46.96626142824986,1.0,0.5,Be Active
168,2022-10-31,2022–2023,Autumn,37,12.333333333333334,4,66.20146738377935,55.98894267991443,46.68628760150964,0.6666666666666666,0.6666666666666666,Give
168,2022-11-07,2022–2023,Autumn,35,11.666666666666666,2,69.68070466693408,53.95872690118308,30.565315577177333,0.5,0.0,None
168,2022-11-14,2022–2023,Autumn,19,9.5,0,54.453669503701306,42.67572187935051,29.744542053787846,0.0,0.0,None
168,2022-11-21,2022–2023,Autumn,34,11.333333333333334,1,70.75156566876115,50.986504530784714,36.9412445403363,1.0,0.3333333333333333,Give
168,2022-11-28,2022–2023,Autumn,36,18.0,2,54.759774865776954,78.125485321496,50.15800047467016,0.0,0.5,Be Active
168,2022-12-05,2022–2023,Autumn,40,13.333333333333334,5,75.7542250379738,59.25520231867387,49.89760336166555,0.6666666666666666,0.6666666666666666,Be Active
168,2022-12-26,2022–2023,Spring,27,13.5,4,35.05814275614133,50.32591459695432,43.924502441928794,1.0,0.5,Connect
168,2023-01-02,2022–2023,Spring,25,12.5,3,57.757764788529066,52.45544658725125,33.740155778234325,1.0,0.0,None
168,2023-01-09,2022–2023,Spring,19,9.5,1,52.11835870202262,32.56128487750914,28.826714336381052,0.5,0.0,None
168,2023-01-16,2022–2023,Spring,23,11.5,0,55.297278286232,51.136472552714125,27.000331185883866,1.0,0.0,None
168,2023-01-23,2022–2023,Spring,39,13.0,3,81.3524565920991,56.252544786141925,43.76896470676871,0.5,0.6666666666666666,Other
168,2023-01-30,2022–2023,Spring,25,12.5,1,43.17855678815367,48.88500187078867,31.41767659905611,0.5,0.0,None
168,2023-02-06,2022–2023,Spring,40,13.333333333333334,1,73.00125253192493,56.48689618069682,33.56630765983253,0.6666666666666666,0.0,None
168,2023-02-13,2022–2023,Spring,32,16.0,2,43.87739927943974,65.28430002459254,52.63397488605476,0.5,1.0,Be Active
168,2023-02-20,2022–2023,Spring,43,14.333333333333334,4,60.38327127677731,54.20346606927483,40.59345221473841,0.0,0.3333333333333333,None
168,2023-02-27,2022–2023,Spring,9,9.0,0,28.443803075985226,31.67038956283474,17.39886508270376,,0.0,None
168,2023-03-06,2022–2023,Spring,46,15.333333333333334,4,105.28300079163759,64.95586644768973,48.27041114432661,0.6666666666666666,0.3333333333333333,None
168,2023-03-13,2022–2023,Spring,28,14.0,6,66.27094584953774,51.00905191736402,45.79742062093064,1.0,0.0,None
168,2023-04-03,2022–2023,Summer,26,13.0,0,34.57554897393726,52.896236489258534,31.486650617970838,1.0,0.5,Keep Learning
168,2023-04-10,2022–2023,Summer,18,9.0,1,57.26657656394386,33.653475006744095,29.95779817901,1.0,0.0,None
168,2023-04-17,2022–2023,Summer,20,10.0,3,39.12344030966433,42.718542621230704,35.70020904025173,1.0,0.5,None
168,2023-04-24,2022–2023,Summer,36,12.0,1,84.18485506362757,54.2320820684367,35.91189330195668,0.0,0.3333333333333333,None
168,2023-05-01,2022–2023,Summer,37,12.333333333333334,3,75.27255805195472,46.559566617212376,32.33684254896473,1.0,0.3333333333333333,Give
168,2023-05-08,2022–2023,Summer,18,9.0,1,43.038641370260976,47.41394855174872,38.526594032980675,0.0,0.5,Give
168,2023-05-15,2022–2023,Summer,24,12.0,3,37.128676798872945,50.6898378250736,34.86057225608056,1.0,0.0,None
168,2023-05-22,2022–2023,Summer,25,12.5,6,25.10948440132882,55.90690782522605,47.66164102319465,0.5,0.5,None
168,2023-05-29,2022–2023,Summer,26,13.0,2,53.68322034042414,59.32602316654759,45.27870918170758,1.0,0.5,None
168,2023-06-05,2022–2023,Summer,42,14.0,1,65.96060944904158,57.18017448916223,37.95733356107295,1.0,0.3333333333333333,None
168,2023-06-12,2022–2023,Summer,8,8.0,0,11.761308859845272,36.92103230741095,38.15069436346783,1.0,1.0,
168,2023-06-19,2022–2023,Summer,22,7.333333333333333,1,40.935581541471734,44.96709140583715,25.45683746717837,1.0,0.3333333333333333,None
168,2023-09-04,2023–2024,Autumn,24,12.0,0,31.480784749223556,45.57847140668424,26.641415309874986,0.0,0.0,None
168,2023-09-11,2023–2024,Autumn,47,15.666666666666666,3,85.36432508171518,68.96200828527299,50.725427080397715,1.0,0.6666666666666666,None
168,2023-09-18,2023–2024,Autumn,26,13.0,3,55.823644508809636,51.75948464872081,40.74381191364847,1.0,0.5,Connect
168,2023-09-25,2023–2024,Autumn,13,13.0,0,22.840016064780674,50.177526467177856,30.157720305054692,0.0,0.0,None
168,2023-10-02,2023–2024,Autumn,40,13.333333333333334,2,71.49590355163954,62.88528683315121,51.331977658469974,0.3333333333333333,1.0,Keep Learning
168,2023-10-09,2023–2024,Autumn,29,14.5,2,62.939236625826126,75.7869727335002,58.43661595434607,1.0,1.0,Connect
168,2023-10-16,2023–2024,Autumn,33,11.0,1,63.259164980766215,54.59117833875416,33.67659069366257,1.0,0.3333333333333333,None
168,2023-10-23,2023–2024,Autumn,24,12.0,2,64.11027530144995,59.49934772861564,34.5598828157289,0.0,0.0,None
168,2023-10-30,2023–2024,Autumn,35,11.666666666666666,3,79.3918191025633,49.24577936355167,35.132758074506064,0.3333333333333333,0.0,None
168,2023-11-06,2023–2024,Autumn,12,12.0,1,22.732145957757115,41.92925097964621,32.05969473083059,1.0,0.0,None
168,2023-11-13,2023–2024,Autumn,39,13.0,2,62.359980405018256,52.985211857835736,42.841856342794294,0.3333333333333333,0.6666666666666666,Be Active
168,2023-11-20,2023–2024,Autumn,45,15.0,1,46.622707141135976,69.5640881936102,45.5713228418621,0.5,1.0,Connect
168,2023-11-27,2023–2024,Autumn,26,8.666666666666666,3,65.40476721908622,41.49359841435119,31.64059596126405,1.0,0.0,None
168,2023-12-04,2023–2024,Autumn,35,11.666666666666666,1,71.37642961124045,46.04976566617074,35.776489151124956,0.6666666666666666,0.3333333333333333,None
168,2023-12-25,2023–2024,Spring,38,19.0,3,55.072410875773826,77.23505924259482,44.48749995661101,0.5,0.0,None
168,2024-01-08,2023–2024,Spring,15,15.0,3,27.06549511054664,50.47012851333149,43.63936383184842,1.0,0.0,None
168,2024-01-15,2023–2024,Spring,21,10.5,0,39.42394941256221,49.8905431357188,36.543294019356736,1.0,0.5,Give
168,2024-01-22,2023–2024,Spring,50,16.666666666666668,2,104.11052578500669,57.87249585179808,43.70262682795026,0.3333333333333333,0.3333333333333333,None
168,2024-01-29,2023–2024,Spring,30,10.0,1,51.62198903411464,43.71340195442909,27.997460381286675,0.3333333333333333,0.0,None
168,2024-02-05,2023–2024,Spring,49,16.333333333333332,1,78.88839313666631,64.80862642263864,37.96753362084481,1.0,0.3333333333333333,None
168,2024-02-12,2023–2024,Spring,27,13.5,2,68.03633712985614,56.26266932382592,54.40505685259917,1.0,1.0,Be Active
168,2024-02-19,2023–2024,Spring,31,15.5,3,64.47707099904464,60.068270584116014,44.26324614586977,0.0,0.5,Connect
168,2024-02-26,2023–2024,Spring,14,7.0,0,34.91165645009809,29.89191358895593,30.791587805588662,0.5,0.5,Connect
168,2024-03-04,2023–2024,Spring,28,14.0,2,47.093122403605925,60.63949661436693,47.00872788752605,1.0,1.0,Be Active
168,2024-03-11,2023–2024,Spring,13,6.5,0,52.48094176611214,23.51909217135795,19.62659667052484,1.0,0.0,None
168,2024-04-01,2023–2024,Summer,29,14.5,2,47.5778247275334,74.73703209478968,43.11389547828632,0.0,0.5,Connect
168,2024-04-08,2023–2024,Summer,12,12.0,1,22.417840464569615,36.48598108284771,30.5941087589018,1.0,0.0,None
168,2024-04-15,2023–2024,Summer,22,11.0,4,54.81663457526439,46.08950920221625,36.158483063098124,,0.5,Give
168,2024-04-22,2023–2024,Summer,42,14.0,9,103.1855140906528,61.81268880533116,58.91822932251643,0.6666666666666666,0.6666666666666666,Give
168,2024-04-29,2023–2024,Summer,25,12.5,1,59.53923538210654,52.51921605500448,42.55300991076888,0.5,0.5,Connect
168,2024-05-06,2023–2024,Summer,18,18.0,0,16.431077442393743,74.34936103937328,39.06436607397457,,1.0,Keep Learning
168,2024-05-13,2023–2024,Summer,33,11.0,2,74.29312458219438,38.72695327103569,35.603196604669414,0.6666666666666666,0.3333333333333333,None
168,2024-05-20,2023–2024,Summer,23,11.5,5,67.8579061208276,46.82035634457154,43.01474010628082,0.5,0.0,None
168,2024-05-27,2023–2024,Summer,36,12.0,4,72.59992896605797,45.22399910899088,44.7059918845875,0.6666666666666666,0.6666666666666666,Keep Learning
168,2024-06-03,2023–2024,Summer,23,11.5,3,52.29712296783417,55.41072933490711,53.56886949503247,1.0,1.0,Be Active
168,2024-06-10,2023–2024,Summer,45,15.0,2,104.75314437211517,61.47636166404754,44.67499534624691,0.3333333333333333,0.3333333333333333,None
168,2024-06-17,2023–2024,Summer,9,9.0,0,26.814634757876835,52.26875888413485,47.00540130699265,1.0,1.0,Be Active
168,2024-09-02,2024–2025,Autumn,37,12.333333333333334,1,71.04061472605193,48.959973732632164,33.13339506938603,0.5,0.3333333333333333,None
168,2024-09-09,2024–2025,Autumn,39,13.0,3,77.55167052291617,53.40725621696783,40.968666334565974,0.6666666666666666,0.3333333333333333,None
168,2024-09-16,2024–2025,Autumn,26,13.0,1,56.95301786500206,56.3352865028893,35.575991269889336,0.5,0.0,None
168,2024-09-23,2024–2025,Autumn,18,9.0,2,46.67002342826335,35.83957100472131,30.738229989224223,1.0,0.0,None
168,2024-09-30,2024–2025,Autumn,27,13.5,1,73.30559278759945,52.854921073103014,44.93132906620899,0.5,0.5,Connect
168,2024-10-07,2024–2025,Autumn,24,12.0,1,85.50838240309764,53.57749046423351,54.64576968324132,0.5,1.0,Connect
168,2024-10-14,2024–2025,Autumn,30,10.0,1,74.52073087170467,40.62595330662828,31.436569534624255,0.5,0.3333333333333333,None
168,2024-10-21,2024–2025,Autumn,43,14.333333333333334,3,67.44820357043247,65.46148386369973,49.52628247375076,0.0,1.0,Give
168,2024-10-28,2024–2025,Autumn,29,14.5,2,35.99169986805103,67.89512771010763,44.47239857220208,1.0,0.5,Keep Learning
168,2024-11-04,2024–2025,Autumn,40,13.333333333333334,4,53.82489075951565,52.98716552016165,41.22733479776437,0.0,0.6666666666666666,Be Active
168,2024-11-11,2024–2025,Autumn,20,10.0,4,50.684169567249626,48.65673602421057,46.111545600594255,1.0,0.5,Give
168,2024-11-18,2024–2025,Autumn,31,15.5,3,43.51519615114205,62.197380026310725,38.801877698434694,0.5,0.0,None
168,2024-11-25,2024–2025,Autumn,39,13.0,4,99.06900495611785,54.07468641820273,41.52633882189711,0.5,0.3333333333333333,None
168,2024-12-02,2024–2025,Autumn,37,12.333333333333334,5,67.67351074685416,56.25090651729757,44.91533893453041,0.0,0.6666666666666666,Keep Learning
168,2024-12-30,2024–2025,Spring,43,14.333333333333334,2,109.96281689214736,62.7070808065424,50.56152763409642,0.6666666666666666,0.6666666666666666,Be Active
168,2025-01-06,2024–2025,Spring,8,8.0,0,19.75158783223754,27.73662560672012,23.518019012425878,0.0,0.0,None
168,2025-01-13,2024–2025,Spring,20,10.0,4,49.699022556241,47.144835641649664,45.569379336452585,1.0,0.5,Connect
168,2025-01-20,2024–2025,Spring,32,10.666666666666666,2,49.577673918129676,47.86405287796109,40.14131032150468,0.6666666666666666,0.6666666666666666,Give
168,2025-01-27,2024–2025,Spring,34,17.0,3,94.96321862943466,68.0064135141159,51.32880648343475,1.0,0.5,None
168,2025-02-03,2024–2025,Spring,33,16.5,5,63.90610060843237,63.13901685300523,48.93577098132337,0.0,0.5,Keep Learning
168,2025-02-10,2024–2025,Spring,16,8.0,2,51.3898078791817,31.50820663291045,30.44201963809123,1.0,0.0,None
168,2025-02-17,2024–2025,Spring,26,13.0,1,44.96343625915228,61.03670143426868,42.25308140175922,0.0,0.5,Be Active
168,2025-02-24,2024–2025,Spring,21,10.5,0,53.21296651419813,41.8424990173597,24.329452506706275,1.0,0.0,None
168,2025-03-03,2024–2025,Spring,32,10.666666666666666,0,52.57009536366906,52.13584899388485,35.54175062221222,1.0,0.6666666666666666,Connect
168,2025-03-10,2024–2025,Spring,29,9.666666666666666,3,86.68183760836583,45.33280347592821,34.96451615880048,1.0,0.0,None
168,2025-03-31,2024–2025,Summer,21,10.5,0,47.93168187096614,46.134357088638716,29.522202917320698,1.0,0.0,None
168,2025-04-07,2024–2025,Summer,12,12.0,2,17.176252119644538,59.272358043127994,53.54350688399684,1.0,1.0,Be Active
168,2025-04-14,2024–2025,Summer,16,8.0,0,29.32511881084292,35.13633233055153,18.671602884445036,0.0,0.0,None
168,2025-04-21,2024–2025,Summer,38,19.0,2,91.294527547223,77.20079883780879,38.515954300656034,,0.0,None
168,2025-04-28,2024–2025,Summer,46,15.333333333333334,3,65.3784869166426,59.949040923689886,36.25153655499387,0.6666666666666666,0.0,None
168,2025-05-05,2024–2025,Summer,19,9.5,2,41.55234983075536,34.88353055513468,29.6462742772429,0.5,0.0,None
168,2025-05-12,2024–2025,Summer,37,12.333333333333334,2,51.064651940582515,51.66407196425829,36.25653487335152,0.6666666666666666,0.3333333333333333,None
168,2025-05-19,2024–2025,Summer,44,14.666666666666666,3,84.01594936492057,59.21654771595153,28.13924241397906,,0.0,None
168,2025-05-26,2024–2025,Summer,37,12.333333333333334,1,77.91818383968487,48.78308454614171,28.853347118722635,0.5,0.0,None
168,2025-06-02,2024–2025,Summer,38,12.666666666666666,1,73.16618381547104,49.67306006064465,41.88117432799128,0.6666666666666666,0.6666666666666666,Be Active
168,2025-06-09,2024–2025,Summer,25,12.5,1,51.41691361409713,43.52215040658416,31.450023203995563,0.5,0.0,None
168,2025-06-16,2024–2025,Summer,35,11.666666666666666,3,79.785398925807,56.80449483901045,33.73283470150894,1.0,0.0,None
169,2019-09-02,2019–2020,Autumn,12,12.0,0,13.602515615162616,52.4747401685177,42.65285691385029,0.0,1.0,Be Active
169,2019-09-09,2019–2020,Autumn,10,10.0,0,16.68038629749523,46.76061390386056,27.250282241796885,1.0,0.0,None
169,2019-09-16,2019–2020,Autumn,16,16.0,1,6.5851110920722,58.239805887996624,30.75498850268989,1.0,0.0,None
169,2019-09-23,2019–2020,Autumn,10,10.0,1,24.943551728288504,50.96293266526044,35.05525040907794,0.0,0.0,None
169,2019-10-07,2019–2020,Autumn,11,11.0,1,25.12387277905651,48.70045321098945,34.54973756243287,1.0,0.0,None
169,2019-10-14,2019–2020,Autumn,15,15.0,2,19.67022233009151,63.7094452629042,40.48410209242322,0.0,0.0,None
169,2019-10-21,2019–2020,Autumn,8,8.0,1,19.884088313670713,33.439645873746635,28.987940906326898,1.0,0.0,None
169,2019-11-11,2019–2020,Autumn,17,17.0,1,30.072669926976772,73.41487363317809,42.37794171728678,1.0,0.0,None
169,2019-11-18,2019–2020,Autumn,14,14.0,2,11.380905578907416,61.12391573365852,37.074614126383764,1.0,0.0,None
169,2019-11-25,2019–2020,Autumn,15,15.0,2,30.522731021256256,62.78367120809249,58.870161475775205,0.0,1.0,Be Active
169,2019-12-02,2019–2020,Autumn,11,11.0,1,19.870064443178038,42.06223948413293,31.13891468542591,0.0,0.0,None
169,2019-12-23,2019–2020,Spring,11,11.0,0,16.72990687663873,51.88531138227518,28.547963471115033,1.0,0.0,None
169,2020-01-20,2019–2020,Spring,17,17.0,1,18.635769494442954,57.91036819314046,34.68951521309943,1.0,0.0,None
169,2020-01-27,2019–2020,Spring,14,14.0,1,31.50361024099204,49.747732508945994,51.938136540900516,1.0,1.0,Give
169,2020-02-03,2019–2020,Spring,9,9.0,1,27.21226443396256,31.93971902966594,21.05568456873734,,0.0,None
169,2020-02-17,2019–2020,Spring,14,14.0,1,18.87846211441497,57.51928081711366,49.67264090908341,0.0,1.0,Connect
169,2020-03-09,2019–2020,Spring,8,8.0,0,10.846762437601338,23.349024826954157,19.452843685938987,1.0,0.0,None
169,2020-03-30,2019–2020,Summer,14,14.0,2,34.21643913712012,77.69224518932973,63.828541009705795,1.0,1.0,Keep Learning
169,2020-04-06,2019–2020,Summer,14,14.0,0,28.702261481352807,42.99866714223164,30.317087279342182,0.0,0.0,None
169,2020-04-13,2019–2020,Summer,11,11.0,0,18.82141082229743,48.85996243104471,18.488794215193654,,0.0,None
169,2020-04-20,2019–2020,Summer,16,16.0,1,18.421136402478098,70.39410977373282,52.73890624425924,1.0,1.0,Connect
169,2020-04-27,2019–2020,Summer,9,9.0,1,21.508066416708953,49.12455237549679,38.45049356611052,,1.0,Be Active
169,2020-05-04,2019–2020,Summer,6,6.0,0,21.198180696767132,44.208161619197774,43.11810063705516,1.0,1.0,Keep Learning
169,2020-05-11,2019–2020,Summer,3,3.0,0,21.221403266648693,6.5023409335261935,18.69938632226445,1.0,0.0,None
169,2020-05-18,2019–2020,Summer,20,20.0,1,25.753994278896958,79.61252289287947,57.48779548285219,0.0,1.0,Connect
169,2020-05-25,2019–2020,Summer,13,13.0,1,17.68767325292614,57.71316692709888,34.324182816083436,1.0,0.0,None
169,2020-06-01,2019–2020,Summer,16,16.0,0,37.23378935946063,65.49091161122362,53.78399102262611,0.0,1.0,Be Active
169,2020-06-08,2019–2020,Summer,11,11.0,1,36.13220186601697,49.1151251340445,38.322848572183446,0.0,0.0,None
