student_id,academic_year,year_start,cohort,sub_cohort,start_cohort,progression_cohort,status,gender,ethnicity_major,SEN_status,Any_SEND
310,2021–2022,2021,8,C,7C,9.0,active,Male,Asian,No SEN,False
311,2021–2022,2021,8,C,7C,9.0,active,Female,Asian,No SEN,False
312,2021–2022,2021,8,C,7C,9.0,active,Female,Asian,No SEN,False
313,2021–2022,2021,8,C,7C,9.0,active,Female,Black,No SEN,False
314,2021–2022,2021,8,C,7C,9.0,active,Male,White,No SEN,False
315,2021–2022,2021,8,C,7C,9.0,active,Female,White,No SEN,False
316,2021–2022,2021,7,A,7A,8.0,new,Male,White,No SEN,False
317,2021–2022,2021,7,A,7A,8.0,new,Male,White,No SEN,False
318,2021–2022,2021,7,A,7A,8.0,new,Male,White,No SEN,False
319,2021–2022,2021,7,A,7A,8.0,new,Female,Mixed,No SEN,False
320,2021–2022,2021,7,A,7A,8.0,new,Male,Mixed,No SEN,False
321,2021–2022,2021,7,A,7A,8.0,new,Female,White,No SEN,False
322,2021–2022,2021,7,A,7A,8.0,new,Male,White,No SEN,False
323,2021–2022,2021,7,A,7A,8.0,new,Female,White,No SEN,False
324,2021–2022,2021,7,A,7A,8.0,new,Female,White,No SEN,False
325,2021–2022,2021,7,A,7A,8.0,new,Male,Black,No SEN,False
326,2021–2022,2021,7,A,7A,8.0,new,Female,White,No SEN,False
327,2021–2022,2021,7,A,7A,8.0,new,Female,White,SEN Support,True
328,2021–2022,2021,7,A,7A,8.0,new,Male,White,SEN Support,True
329,2021–2022,2021,7,A,7A,8.0,new,Male,White,No SEN,False
330,2021–2022,2021,7,A,7A,8.0,new,Male,White,No SEN,False
331,2021–2022,2021,7,B,7B,8.0,new,Male,White,No SEN,False
332,2021–2022,2021,7,B,7B,8.0,new,Male,White,No SEN,False
333,2021–2022,2021,7,B,7B,8.0,new,Female,White,No SEN,False
334,2021–2022,2021,7,B,7B,8.0,new,Female,White,No SEN,False
335,2021–2022,2021,7,B,7B,8.0,new,Female,Mixed,No SEN,False
336,2021–2022,2021,7,B,7B,8.0,new,Male,White,No SEN,False
337,2021–2022,2021,7,B,7B,8.0,new,Male,White,No SEN,False
338,2021–2022,2021,7,B,7B,8.0,new,Female,White,No SEN,False
339,2021–2022,2021,7,B,7B,8.0,new,Female,Other,No SEN,False
340,2021–2022,2021,7,B,7B,8.0,new,Male,White,No SEN,False
341,2021–2022,2021,7,B,7B,8.0,new,Female,Mixed,No SEN,False
342,2021–2022,2021,7,B,7B,8.0,new,Male,White,No SEN,False
343,2021–2022,2021,7,B,7B,8.0,new,Male,White,No SEN,False
344,2021–2022,2021,7,B,7B,8.0,new,Male,White,EHCP,True
345,2021–2022,2021,7,B,7B,8.0,new,Female,White,No SEN,False
346,2021–2022,2021,7,C,7C,8.0,new,Male,Black,EHCP,True
347,2021–2022,2021,7,C,7C,8.0,new,Male,White,EHCP,True
348,2021–2022,2021,7,C,7C,8.0,new,Male,White,No SEN,False
349,2021–2022,2021,7,C,7C,8.0,new,Male,White,No SEN,False
350,2021–2022,2021,7,C,7C,8.0,new,Male,White,No SEN,False
351,2021–2022,2021,7,C,7C,8.0,new,Male,White,SEN Support,True
352,2021–2022,2021,7,C,7C,8.0,new,Female,White,No SEN,False
353,2021–2022,2021,7,C,7C,8.0,new,Male,Asian,No SEN,False
354,2021–2022,2021,7,C,7C,8.0,new,Male,White,No SEN,False
355,2021–2022,2021,7,C,7C,8.0,new,Female,White,No SEN,False
356,2021–2022,2021,7,C,7C,8.0,new,Male,Black,No SEN,False
357,2021–2022,2021,7,C,7C,8.0,new,Male,White,No SEN,False
358,2021–2022,2021,7,C,7C,8.0,new,Male,Black,No SEN,False
359,2021–2022,2021,7,C,7C,8.0,new,Female,White,SEN Support,True
360,2021–2022,2021,7,C,7C,8.0,new,Female,Black,No SEN,False
1,2022–2023,2022,10,A,7A,11.0,active,Other,White,SEN Support,True
2,2022–2023,2022,10,A,7A,11.0,active,Male,Asian,No SEN,False
3,2022–2023,2022,10,A,7A,11.0,active,Female,Other,No SEN,False
4,2022–2023,2022,10,A,7A,11.0,active,Male,White,No SEN,False
5,2022–2023,2022,10,A,7A,11.0,active,Male,Black,No SEN,False
6,2022–2023,2022,10,A,7A,11.0,active,Male,White,No SEN,False
7,2022–2023,2022,10,A,7A,11.0,active,Male,White,No SEN,False
8,2022–2023,2022,10,A,7A,11.0,active,Female,White,No SEN,False
9,2022–2023,2022,10,A,7A,11.0,active,Female,White,SEN Support,True
10,2022–2023,2022,10,A,7A,11.0,active,Female,White,EHCP,True
11,2022–2023,2022,10,A,7A,11.0,active,Male,White,No SEN,False
12,2022–2023,2022,10,A,7A,11.0,active,Female,White,No SEN,False
13,2022–2023,2022,10,A,7A,11.0,active,Female,Asian,No SEN,False
14,2022–2023,2022,10,A,7A,11.0,active,Female,Asian,No SEN,False
15,2022–2023,2022,10,A,7A,11.0,active,Male,White,SEN Support,True
16,2022–2023,2022,10,B,7B,11.0,active,Male,White,No SEN,False
17,2022–2023,2022,10,B,7B,11.0,active,Female,White,No SEN,False
18,2022–2023,2022,10,B,7B,11.0,active,Female,White,EHCP,True
19,2022–2023,2022,10,B,7B,11.0,active,Male,White,No SEN,False
20,2022–2023,2022,10,B,7B,11.0,active,Female,White,SEN Support,True
21,2022–2023,2022,10,B,7B,11.0,active,Female,White,No SEN,False
22,2022–2023,2022,10,B,7B,11.0,active,Female,Black,No SEN,False
23,2022–2023,2022,10,B,7B,11.0,active,Female,White,No SEN,False
24,2022–2023,2022,10,B,7B,11.0,active,Female,White,No SEN,False
25,2022–2023,2022,10,B,7B,11.0,active,Male,White,No SEN,False
26,2022–2023,2022,10,B,7B,11.0,active,Female,White,No SEN,False
27,2022–2023,2022,10,B,7B,11.0,active,Male,White,No SEN,False
28,2022–2023,2022,10,B,7B,11.0,active,Female,White,No SEN,False
29,2022–2023,2022,10,B,7B,11.0,active,Male,White,No SEN,False
30,2022–2023,2022,10,B,7B,11.0,active,Male,White,No SEN,False
31,2022–2023,2022,10,C,7C,11.0,active,Female,Other,No SEN,False
32,2022–2023,2022,10,C,7C,11.0,active,Male,Black,No SEN,False
33,2022–2023,2022,10,C,7C,11.0,active,Female,White,No SEN,False
34,2022–2023,2022,10,C,7C,11.0,active,Male,White,No SEN,False
35,2022–2023,2022,10,C,7C,11.0,active,Female,White,No SEN,False
36,2022–2023,2022,10,C,7C,11.0,active,Female,White,No SEN,False
37,2022–2023,2022,10,C,7C,11.0,active,Female,White,No SEN,False
38,2022–2023,2022,10,C,7C,11.0,active,Other,White,No SEN,False
39,2022–2023,2022,10,C,7C,11.0,active,Male,White,SEN Support,True
40,2022–2023,2022,10,C,7C,11.0,active,Male,White,No SEN,False
41,2022–2023,2022,10,C,7C,11.0,active,Female,White,No SEN,False
42,2022–2023,2022,10,C,7C,11.0,active,Male,Black,No SEN,False
43,2022–2023,2022,10,C,7C,11.0,active,Female,Black,No SEN,False
44,2022–2023,2022,10,C,7C,11.0,active,Male,Mixed,SEN Support,True
45,2022–2023,2022,10,C,7C,11.0,active,Female,White,No SEN,False
46,2022–2023,2022,11,A,8A,12.0,active,Female,Asian,No SEN,False
47,2022–2023,2022,11,A,8A,12.0,active,Female,White,No SEN,False
48,2022–2023,2022,11,A,8A,12.0,active,Female,Asian,No SEN,False
49,2022–2023,2022,11,A,8A,12.0,active,Male,White,No SEN,False
50,2022–2023,2022,11,A,8A,12.0,active,Female,Asian,No SEN,False
51,2022–2023,2022,11,A,8A,12.0,active,Male,White,No SEN,False
52,2022–2023,2022,11,A,8A,12.0,active,Female,Black,No SEN,False
53,2022–2023,2022,11,A,8A,12.0,active,Male,Black,No SEN,False
54,2022–2023,2022,11,A,8A,12.0,active,Female,White,No SEN,False
55,2022–2023,2022,11,A,8A,12.0,active,Female,White,No SEN,False
56,2022–2023,2022,11,A,8A,12.0,active,Male,Other,No SEN,False
57,2022–2023,2022,11,A,8A,12.0,active,Female,White,EHCP,True
58,2022–2023,2022,11,A,8A,12.0,active,Female,Asian,No SEN,False
59,2022–2023,2022,11,A,8A,12.0,active,Male,White,SEN Support,True
60,2022–2023,2022,11,A,8A,12.0,active,Male,White,No SEN,False
61,2022–2023,2022,11,B,8B,12.0,active,Female,White,No SEN,False
62,2022–2023,2022,11,B,8B,12.0,active,Female,White,No SEN,False
63,2022–2023,2022,11,B,8B,12.0,active,Male,Asian,No SEN,False
64,2022–2023,2022,11,B,8B,12.0,active,Female,White,No SEN,False
65,2022–2023,2022,11,B,8B,12.0,active,Female,White,No SEN,False
66,2022–2023,2022,11,B,8B,12.0,active,Female,White,No SEN,False
67,2022–2023,2022,11,B,8B,12.0,active,Male,White,SEN Support,True
68,2022–2023,2022,11,B,8B,12.0,active,Male,Asian,No SEN,False
69,2022–2023,2022,11,B,8B,12.0,active,Female,Other,No SEN,False
70,2022–2023,2022,11,B,8B,12.0,active,Female,White,No SEN,False
71,2022–2023,2022,11,B,8B,12.0,active,Female,Asian,No SEN,False
72,2022–2023,2022,11,B,8B,12.0,active,Male,Asian,No SEN,False
73,2022–2023,2022,11,B,8B,12.0,active,Female,White,No SEN,False
74,2022–2023,2022,11,B,8B,12.0,active,Female,Black,SEN Support,True
75,2022–2023,2022,11,B,8B,12.0,active,Male,White,No SEN,False
76,2022–2023,2022,11,C,8C,12.0,active,Female,White,No SEN,False
77,2022–2023,2022,11,C,8C,12.0,active,Male,Asian,No SEN,False
78,2022–2023,2022,11,C,8C,12.0,active,Female,White,SEN Support,True
79,2022–2023,2022,11,C,8C,12.0,active,Female,Asian,No SEN,False
80,2022–2023,2022,11,C,8C,12.0,active,Female,Black,No SEN,False
81,2022–2023,2022,11,C,8C,12.0,active,Male,White,No SEN,False
82,2022–2023,2022,11,C,8C,12.0,active,Male,Black,No SEN,False
83,2022–2023,2022,11,C,8C,12.0,active,Male,White,No SEN,False
84,2022–2023,2022,11,C,8C,12.0,active,Female,White,No SEN,False
85,2022–2023,2022,11,C,8C,12.0,active,Male,White,No SEN,False
86,2022–2023,2022,11,C,8C,12.0,active,Female,Black,No SEN,False
87,2022–2023,2022,11,C,8C,12.0,active,Female,White,No SEN,False
88,2022–2023,2022,11,C,8C,12.0,active,Male,White,No SEN,False
89,2022–2023,2022,11,C,8C,12.0,active,Female,Mixed,No SEN,False
90,2022–2023,2022,11,C,8C,12.0,active,Female,Mixed,No SEN,False
91,2022–2023,2022,12,A,9A,,graduated,Female,Mixed,No SEN,False
92,2022–2023,2022,12,A,9A,,graduated,Female,White,No SEN,False
93,2022–2023,2022,12,A,9A,,graduated,Female,White,No SEN,False
94,2022–2023,2022,12,A,9A,,graduated,Male,White,SEN Support,True
95,2022–2023,2022,12,A,9A,,graduated,Female,Asian,SEN Support,True
96,2022–2023,2022,12,A,9A,,graduated,Male,White,No SEN,False
97,2022–2023,2022,12,A,9A,,graduated,Male,White,No SEN,False
98,2022–2023,2022,12,A,9A,,graduated,Female,Black,No SEN,False
99,2022–2023,2022,12,A,9A,,graduated,Female,White,No SEN,False
100,2022–2023,2022,12,A,9A,,graduated,Female,Other,No SEN,False
101,2022–2023,2022,12,A,9A,,graduated,Male,Mixed,No SEN,False
102,2022–2023,2022,12,A,9A,,graduated,Female,Asian,No SEN,False
103,2022–2023,2022,12,A,9A,,graduated,Male,White,No SEN,False
104,2022–2023,2022,12,A,9A,,graduated,Female,White,No SEN,False
105,2022–2023,2022,12,A,9A,,graduated,Male,Asian,No SEN,False
106,2022–2023,2022,12,B,9B,,graduated,Female,Asian,No SEN,False
107,2022–2023,2022,12,B,9B,,graduated,Female,Asian,No SEN,False
108,2022–2023,2022,12,B,9B,,graduated,Male,White,SEN Support,True
109,2022–2023,2022,12,B,9B,,graduated,Male,Asian,SEN Support,True
110,2022–2023,2022,12,B,9B,,graduated,Female,Asian,No SEN,False
111,2022–2023,2022,12,B,9B,,graduated,Male,Mixed,No SEN,False
112,2022–2023,2022,12,B,9B,,graduated,Female,Asian,No SEN,False
113,2022–2023,2022,12,B,9B,,graduated,Male,Asian,No SEN,False
114,2022–2023,2022,12,B,9B,,graduated,Male,White,No SEN,False
115,2022–2023,2022,12,B,9B,,graduated,Female,White,No SEN,False
116,2022–2023,2022,12,B,9B,,graduated,Female,White,No SEN,False
117,2022–2023,2022,12,B,9B,,graduated,Female,White,No SEN,False
118,2022–2023,2022,12,B,9B,,graduated,Male,White,No SEN,False
119,2022–2023,2022,12,B,9B,,graduated,Male,White,No SEN,False
120,2022–2023,2022,12,B,9B,,graduated,Female,White,No SEN,False
121,2022–2023,2022,12,C,9C,,graduated,Female,White,No SEN,False
122,2022–2023,2022,12,C,9C,,graduated,Male,White,EHCP,True
123,2022–2023,2022,12,C,9C,,graduated,Other,Asian,No SEN,False
124,2022–2023,2022,12,C,9C,,graduated,Male,Black,No SEN,False
125,2022–2023,2022,12,C,9C,,graduated,Female,White,SEN Support,True
126,2022–2023,2022,12,C,9C,,graduated,Female,Black,EHCP,True
127,2022–2023,2022,12,C,9C,,graduated,Female,White,No SEN,False
128,2022–2023,2022,12,C,9C,,graduated,Male,White,No SEN,False
129,2022–2023,2022,12,C,9C,,graduated,Female,White,No SEN,False
130,2022–2023,2022,12,C,9C,,graduated,Male,White,No SEN,False
131,2022–2023,2022,12,C,9C,,graduated,Female,Asian,No SEN,False
132,2022–2023,2022,12,C,9C,,graduated,Male,Mixed,No SEN,False
133,2022–2023,2022,12,C,9C,,graduated,Male,White,No SEN,False
134,2022–2023,2022,12,C,9C,,graduated,Male,White,No SEN,False
135,2022–2023,2022,12,C,9C,,graduated,Female,White,No SEN,False
271,2022–2023,2022,9,A,7A,10.0,active,Female,White,No SEN,False
272,2022–2023,2022,9,A,7A,10.0,active,Female,White,No SEN,False
273,2022–2023,2022,9,A,7A,10.0,active,Male,White,No SEN,False
274,2022–2023,2022,9,A,7A,10.0,active,Male,Asian,No SEN,False
275,2022–2023,2022,9,A,7A,10.0,active,Male,Black,No SEN,False
276,2022–2023,2022,9,A,7A,10.0,active,Male,White,No SEN,False
277,2022–2023,2022,9,A,7A,10.0,active,Male,Black,SEN Support,True
278,2022–2023,2022,9,A,7A,10.0,active,Female,White,No SEN,False
279,2022–2023,2022,9,A,7A,10.0,active,Male,White,No SEN,False
280,2022–2023,2022,9,A,7A,10.0,active,Female,White,No SEN,False
281,2022–2023,2022,9,A,7A,10.0,active,Female,White,No SEN,False
282,2022–2023,2022,9,A,7A,10.0,active,Male,Chinese,No SEN,False
283,2022–2023,2022,9,A,7A,10.0,active,Female,White,No SEN,False
284,2022–2023,2022,9,A,7A,10.0,active,Female,White,No SEN,False
285,2022–2023,2022,9,A,7A,10.0,active,Male,White,No SEN,False
286,2022–2023,2022,9,B,7B,10.0,active,Female,White,SEN Support,True
287,2022–2023,2022,9,B,7B,10.0,active,Male,Black,No SEN,False
288,2022–2023,2022,9,B,7B,10.0,active,Female,White,No SEN,False
289,2022–2023,2022,9,B,7B,10.0,active,Female,White,EHCP,True
290,2022–2023,2022,9,B,7B,10.0,active,Female,White,No SEN,False
291,2022–2023,2022,9,B,7B,10.0,active,Female,White,No SEN,False
292,2022–2023,2022,9,B,7B,10.0,active,Male,White,No SEN,False
293,2022–2023,2022,9,B,7B,10.0,active,Female,Mixed,No SEN,False
294,2022–2023,2022,9,B,7B,10.0,active,Male,White,No SEN,False
295,2022–2023,2022,9,B,7B,10.0,active,Female,Mixed,No SEN,False
296,2022–2023,2022,9,B,7B,10.0,active,Male,Asian,No SEN,False
297,2022–2023,2022,9,B,7B,10.0,active,Male,Asian,No SEN,False
298,2022–2023,2022,9,B,7B,10.0,active,Male,White,No SEN,False
299,2022–2023,2022,9,B,7B,10.0,active,Female,White,No SEN,False
300,2022–2023,2022,9,B,7B,10.0,active,Female,White,No SEN,False
301,2022–2023,2022,9,C,7C,10.0,active,Female,Asian,No SEN,False
302,2022–2023,2022,9,C,7C,10.0,active,Male,White,No SEN,False
303,2022–2023,2022,9,C,7C,10.0,active,Female,White,No SEN,False
304,2022–2023,2022,9,C,7C,10.0,active,Male,White,No SEN,False
305,2022–2023,2022,9,C,7C,10.0,active,Male,White,No SEN,False
306,2022–2023,2022,9,C,7C,10.0,active,Female,White,No SEN,False
307,2022–2023,2022,9,C,7C,10.0,active,Male,White,No SEN,False
308,2022–2023,2022,9,C,7C,10.0,active,Female,Asian,SEN Support,True
309,2022–2023,2022,9,C,7C,10.0,active,Female,White,No SEN,False
310,2022–2023,2022,9,C,7C,10.0,active,Male,White,No SEN,False
311,2022–2023,2022,9,C,7C,10.0,active,Male,White,No SEN,False
312,2022–2023,2022,9,C,7C,10.0,active,Male,White,No SEN,False
313,2022–2023,2022,9,C,7C,10.0,active,Female,White,No SEN,False
314,2022–2023,2022,9,C,7C,10.0,active,Female,Mixed,No SEN,False
315,2022–2023,2022,9,C,7C,10.0,active,Male,White,No SEN,False
316,2022–2023,2022,8,A,7A,9.0,active,Male,Asian,No SEN,False
317,2022–2023,2022,8,A,7A,9.0,active,Male,White,No SEN,False
318,2022–2023,2022,8,A,7A,9.0,active,Female,White,No SEN,False
319,2022–2023,2022,8,A,7A,9.0,active,Male,Asian,SEN Support,True
320,2022–2023,2022,8,A,7A,9.0,active,Female,White,No SEN,False
321,2022–2023,2022,8,A,7A,9.0,active,Female,White,No SEN,False
322,2022–2023,2022,8,A,7A,9.0,active,Male,White,No SEN,False
323,2022–2023,2022,8,A,7A,9.0,active,Female,White,No SEN,False
324,2022–2023,2022,8,A,7A,9.0,active,Male,Asian,No SEN,False
325,2022–2023,2022,8,A,7A,9.0,active,Female,White,No SEN,False
326,2022–2023,2022,8,A,7A,9.0,active,Female,Asian,No SEN,False
327,2022–2023,2022,8,A,7A,9.0,active,Male,Black,No SEN,False
328,2022–2023,2022,8,A,7A,9.0,active,Male,White,No SEN,False
329,2022–2023,2022,8,A,7A,9.0,active,Male,Black,No SEN,False
330,2022–2023,2022,8,A,7A,9.0,active,Male,White,No SEN,False
331,2022–2023,2022,8,B,7B,9.0,active,Male,Black,SEN Support,True
332,2022–2023,2022,8,B,7B,9.0,active,Male,White,No SEN,False
333,2022–2023,2022,8,B,7B,9.0,active,Male,Mixed,No SEN,False
334,2022–2023,2022,8,B,7B,9.0,active,Female,White,No SEN,False
335,2022–2023,2022,8,B,7B,9.0,active,Female,White,EHCP,True
336,2022–2023,2022,8,B,7B,9.0,active,Female,White,No SEN,False
337,2022–2023,2022,8,B,7B,9.0,active,Other,Mixed,No SEN,False
338,2022–2023,2022,8,B,7B,9.0,active,Male,White,No SEN,False
339,2022–2023,2022,8,B,7B,9.0,active,Female,White,No SEN,False
340,2022–2023,2022,8,B,7B,9.0,active,Male,Mixed,No SEN,False
341,2022–2023,2022,8,B,7B,9.0,active,Male,Mixed,No SEN,False
342,2022–2023,2022,8,B,7B,9.0,active,Female,Black,EHCP,True
343,2022–2023,2022,8,B,7B,9.0,active,Male,Asian,No SEN,False
344,2022–2023,2022,8,B,7B,9.0,active,Male,Black,No SEN,False
345,2022–2023,2022,8,B,7B,9.0,active,Female,Mixed,No SEN,False
346,2022–2023,2022,8,C,7C,9.0,active,Male,White,No SEN,False
347,2022–2023,2022,8,C,7C,9.0,active,Female,White,SEN Support,True
348,2022–2023,2022,8,C,7C,9.0,active,Male,Asian,No SEN,False
349,2022–2023,2022,8,C,7C,9.0,active,Male,White,No SEN,False
350,2022–2023,2022,8,C,7C,9.0,active,Male,White,No SEN,False
351,2022–2023,2022,8,C,7C,9.0,active,Female,White,No SEN,False
352,2022–2023,2022,8,C,7C,9.0,active,Male,Black,No SEN,False
353,2022–2023,2022,8,C,7C,9.0,active,Male,White,No SEN,False
354,2022–2023,2022,8,C,7C,9.0,active,Female,White,No SEN,False
355,2022–2023,2022,8,C,7C,9.0,active,Male,White,SEN Support,True
356,2022–2023,2022,8,C,7C,9.0,active,Female,White,No SEN,False
357,2022–2023,2022,8,C,7C,9.0,active,Male,White,SEN Support,True
358,2022–2023,2022,8,C,7C,9.0,active,Female,White,No SEN,False
359,2022–2023,2022,8,C,7C,9.0,active,Female,White,No SEN,False
360,2022–2023,2022,8,C,7C,9.0,active,Female,Asian,No SEN,False
361,2022–2023,2022,7,A,7A,8.0,new,Male,White,No SEN,False
362,2022–2023,2022,7,A,7A,8.0,new,Female,Asian,No SEN,False
363,2022–2023,2022,7,A,7A,8.0,new,Male,Asian,No SEN,False
364,2022–2023,2022,7,A,7A,8.0,new,Female,White,No SEN,False
365,2022–2023,2022,7,A,7A,8.0,new,Female,Mixed,No SEN,False
366,2022–2023,2022,7,A,7A,8.0,new,Male,White,No SEN,False
367,2022–2023,2022,7,A,7A,8.0,new,Male,Black,No SEN,False
368,2022–2023,2022,7,A,7A,8.0,new,Female,White,No SEN,False
369,2022–2023,2022,7,A,7A,8.0,new,Male,Mixed,No SEN,False
370,2022–2023,2022,7,A,7A,8.0,new,Male,White,No SEN,False
371,2022–2023,2022,7,A,7A,8.0,new,Male,White,No SEN,False
372,2022–2023,2022,7,A,7A,8.0,new,Female,White,SEN Support,True
373,2022–2023,2022,7,A,7A,8.0,new,Female,Mixed,No SEN,False
374,2022–2023,2022,7,A,7A,8.0,new,Male,Asian,No SEN,False
375,2022–2023,2022,7,A,7A,8.0,new,Female,White,No SEN,False
376,2022–2023,2022,7,B,7B,8.0,new,Male,White,No SEN,False
377,2022–2023,2022,7,B,7B,8.0,new,Male,White,No SEN,False
378,2022–2023,2022,7,B,7B,8.0,new,Male,Mixed,No SEN,False
379,2022–2023,2022,7,B,7B,8.0,new,Male,White,SEN Support,True
380,2022–2023,2022,7,B,7B,8.0,new,Other,Black,No SEN,False
381,2022–2023,2022,7,B,7B,8.0,new,Female,White,No SEN,False
382,2022–2023,2022,7,B,7B,8.0,new,Male,White,No SEN,False
383,2022–2023,2022,7,B,7B,8.0,new,Female,White,No SEN,False
384,2022–2023,2022,7,B,7B,8.0,new,Female,White,No SEN,False
385,2022–2023,2022,7,B,7B,8.0,new,Male,White,No SEN,False
386,2022–2023,2022,7,B,7B,8.0,new,Male,White,No SEN,False
387,2022–2023,2022,7,B,7B,8.0,new,Other,Asian,SEN Support,True
388,2022–2023,2022,7,B,7B,8.0,new,Male,White,No SEN,False
389,2022–2023,2022,7,B,7B,8.0,new,Female,White,No SEN,False
390,2022–2023,2022,7,B,7B,8.0,new,Female,White,No SEN,False
391,2022–2023,2022,7,C,7C,8.0,new,Male,White,No SEN,False
392,2022–2023,2022,7,C,7C,8.0,new,Female,White,No SEN,False
393,2022–2023,2022,7,C,7C,8.0,new,Female,White,No SEN,False
394,2022–2023,2022,7,C,7C,8.0,new,Female,White,No SEN,False
395,2022–2023,2022,7,C,7C,8.0,new,Female,White,No SEN,False
396,2022–2023,2022,7,C,7C,8.0,new,Female,White,No SEN,False
397,2022–2023,2022,7,C,7C,8.0,new,Female,White,SEN Support,True
398,2022–2023,2022,7,C,7C,8.0,new,Female,White,No SEN,False
399,2022–2023,2022,7,C,7C,8.0,new,Female,White,SEN Support,True
400,2022–2023,2022,7,C,7C,8.0,new,Other,Black,EHCP,True
401,2022–2023,2022,7,C,7C,8.0,new,Female,White,No SEN,False
402,2022–2023,2022,7,C,7C,8.0,new,Female,Mixed,No SEN,False
403,2022–2023,2022,7,C,7C,8.0,new,Male,White,No SEN,False
404,2022–2023,2022,7,C,7C,8.0,new,Female,Asian,No SEN,False
405,2022–2023,2022,7,C,7C,8.0,new,Male,Asian,No SEN,False
1,2023–2024,2023,11,A,7A,12.0,active,Male,White,No SEN,False
2,2023–2024,2023,11,A,7A,12.0,active,Female,Chinese,SEN Support,True
3,2023–2024,2023,11,A,7A,12.0,active,Female,White,No SEN,False
4,2023–2024,2023,11,A,7A,12.0,active,Male,White,No SEN,False
5,2023–2024,2023,11,A,7A,12.0,active,Male,Asian,No SEN,False
6,2023–2024,2023,11,A,7A,12.0,active,Female,Asian,SEN Support,True
7,2023–2024,2023,11,A,7A,12.0,active,Male,White,No SEN,False
8,2023–2024,2023,11,A,7A,12.0,active,Female,White,EHCP,True
9,2023–2024,2023,11,A,7A,12.0,active,Other,White,No SEN,False
10,2023–2024,2023,11,A,7A,12.0,active,Female,White,No SEN,False
11,2023–2024,2023,11,A,7A,12.0,active,Male,Asian,No SEN,False
12,2023–2024,2023,11,A,7A,12.0,active,Male,White,No SEN,False
13,2023–2024,2023,11,A,7A,12.0,active,Male,White,No SEN,False
14,2023–2024,2023,11,A,7A,12.0,active,Male,White,No SEN,False
15,2023–2024,2023,11,A,7A,12.0,active,Female,White,No SEN,False
16,2023–2024,2023,11,B,7B,12.0,active,Female,White,No SEN,False
17,2023–2024,2023,11,B,7B,12.0,active,Female,White,No SEN,False
18,2023–2024,2023,11,B,7B,12.0,active,Female,Chinese,SEN Support,True
19,2023–2024,2023,11,B,7B,12.0,active,Male,Asian,No SEN,False
20,2023–2024,2023,11,B,7B,12.0,active,Female,White,No SEN,False
21,2023–2024,2023,11,B,7B,12.0,active,Female,Black,No SEN,False
22,2023–2024,2023,11,B,7B,12.0,active,Male,Asian,No SEN,False
23,2023–2024,2023,11,B,7B,12.0,active,Male,Asian,No SEN,False
24,2023–2024,2023,11,B,7B,12.0,active,Male,White,No SEN,False
25,2023–2024,2023,11,B,7B,12.0,active,Other,White,No SEN,False
26,2023–2024,2023,11,B,7B,12.0,active,Female,White,No SEN,False
27,2023–2024,2023,11,B,7B,12.0,active,Female,White,No SEN,False
28,2023–2024,2023,11,B,7B,12.0,active,Male,White,No SEN,False
29,2023–2024,2023,11,B,7B,12.0,active,Male,White,No SEN,False
30,2023–2024,2023,11,B,7B,12.0,active,Female,White,No SEN,False
31,2023–2024,2023,11,C,7C,12.0,active,Male,Asian,No SEN,False
32,2023–2024,2023,11,C,7C,12.0,active,Female,White,No SEN,False
33,2023–2024,2023,11,C,7C,12.0,active,Female,White,No SEN,False
34,2023–2024,2023,11,C,7C,12.0,active,Male,Black,SEN Support,True
35,2023–2024,2023,11,C,7C,12.0,active,Male,Black,No SEN,False
36,2023–2024,2023,11,C,7C,12.0,active,Male,Asian,No SEN,False
37,2023–2024,2023,11,C,7C,12.0,active,Female,Other,No SEN,False
38,2023–2024,2023,11,C,7C,12.0,active,Male,White,No SEN,False
39,2023–2024,2023,11,C,7C,12.0,active,Female,Black,No SEN,False
40,2023–2024,2023,11,C,7C,12.0,active,Female,White,No SEN,False
41,2023–2024,2023,11,C,7C,12.0,active,Male,White,No SEN,False
42,2023–2024,2023,11,C,7C,12.0,active,Male,White,No SEN,False
43,2023–2024,2023,11,C,7C,12.0,active,Male,White,No SEN,False
44,2023–2024,2023,11,C,7C,12.0,active,Male,White,No SEN,False
45,2023–2024,2023,11,C,7C,12.0,active,Male,White,No SEN,False
46,2023–2024,2023,12,A,8A,,graduated,Male,Asian,No SEN,False
47,2023–2024,2023,12,A,8A,,graduated,Female,White,No SEN,False
48,2023–2024,2023,12,A,8A,,graduated,Female,White,No SEN,False
49,2023–2024,2023,12,A,8A,,graduated,Female,Asian,No SEN,False
50,2023–2024,2023,12,A,8A,,graduated,Female,White,No SEN,False
51,2023–2024,2023,12,A,8A,,graduated,Male,White,No SEN,False
52,2023–2024,2023,12,A,8A,,graduated,Male,Mixed,No SEN,False
53,2023–2024,2023,12,A,8A,,graduated,Female,White,No SEN,False
54,2023–2024,2023,12,A,8A,,graduated,Female,White,No SEN,False
55,2023–2024,2023,12,A,8A,,graduated,Male,Black,No SEN,False
56,2023–2024,2023,12,A,8A,,graduated,Female,White,No SEN,False
57,2023–2024,2023,12,A,8A,,graduated,Male,White,No SEN,False
58,2023–2024,2023,12,A,8A,,graduated,Male,Black,SEN Support,True
59,2023–2024,2023,12,A,8A,,graduated,Female,Mixed,No SEN,False
60,2023–2024,2023,12,A,8A,,graduated,Male,White,No SEN,False
