student_id,year,grade,cohort,gender
S001553,2022,7,7C_2022,Male
S001554,2022,7,7C_2022,Female
S001555,2022,7,7C_2022,Female
S001556,2022,7,7C_2022,Male
S001557,2022,7,7C_2022,Female
S001558,2022,7,7C_2022,Male
S001559,2022,7,7C_2022,Male
S001560,2022,7,7C_2022,Male
S001561,2022,7,7C_2022,Male
S001562,2022,7,7C_2022,Female
S001563,2022,7,7C_2022,Female
S001564,2022,7,7C_2022,Female
S001565,2022,7,7C_2022,Male
S001566,2022,7,7C_2022,Male
S001567,2022,7,7C_2022,Male
S001568,2022,7,7C_2022,Female
S001569,2022,7,7C_2022,Male
S001570,2022,7,7C_2022,Female
S001571,2022,7,7C_2022,Female
S001572,2022,7,7C_2022,Female
S001573,2022,7,7C_2022,Female
S001574,2022,7,7C_2022,Female
S001575,2022,7,7C_2022,Female
S001576,2022,7,7D_2022,Male
S001577,2022,7,7D_2022,Male
S001578,2022,7,7D_2022,Female
S001579,2022,7,7D_2022,Female
S001580,2022,7,7D_2022,Male
S001581,2022,7,7D_2022,Female
S001582,2022,7,7D_2022,Female
S001583,2022,7,7D_2022,Male
S001584,2022,7,7D_2022,Female
S001585,2022,7,7D_2022,Female
S001586,2022,7,7D_2022,Female
S001587,2022,7,7D_2022,Male
S001588,2022,7,7D_2022,Male
S001589,2022,7,7D_2022,Male
S001590,2022,7,7D_2022,Female
S001591,2022,7,7D_2022,Female
S001592,2022,7,7D_2022,Male
S001593,2022,7,7D_2022,Female
S001594,2022,7,7D_2022,Female
S001595,2022,7,7D_2022,Female
S001596,2022,7,7D_2022,Female
S001597,2022,7,7D_2022,Female
S001598,2022,7,7D_2022,Male
S001599,2022,7,7D_2022,Female
S001600,2022,7,7D_2022,Male
S001601,2022,7,7E_2022,Female
S001602,2022,7,7E_2022,Male
S001603,2022,7,7E_2022,Female
S001604,2022,7,7E_2022,Male
S001605,2022,7,7E_2022,Female
S001606,2022,7,7E_2022,Male
S001607,2022,7,7E_2022,Female
S001608,2022,7,7E_2022,Male
S001609,2022,7,7E_2022,Female
S001610,2022,7,7E_2022,Male
S001611,2022,7,7E_2022,Male
S001612,2022,7,7E_2022,Female
S001613,2022,7,7E_2022,Female
S001614,2022,7,7E_2022,Male
S001615,2022,7,7E_2022,Female
S001616,2022,7,7E_2022,Male
S001617,2022,7,7E_2022,Male
S001618,2022,7,7E_2022,Male
S001619,2022,7,7E_2022,Female
S001620,2022,7,7E_2022,Male
S001621,2022,7,7E_2022,Male
S001622,2022,7,7E_2022,Female
S001623,2022,7,7E_2022,Female
S001624,2022,7,7E_2022,Female
S001625,2022,7,7E_2022,Female
S001626,2022,8,8A_2022,Male
S001627,2022,8,8A_2022,Male
S001628,2022,8,8A_2022,Male
S001629,2022,8,8A_2022,Male
S001630,2022,8,8A_2022,Female
S001631,2022,8,8A_2022,Male
S001632,2022,8,8A_2022,Male
S001633,2022,8,8A_2022,Female
S001634,2022,8,8A_2022,Male
S001635,2022,8,8A_2022,Male
S001636,2022,8,8A_2022,Male
S001637,2022,8,8A_2022,Male
S001638,2022,8,8A_2022,Male
S001639,2022,8,8A_2022,Male
S001640,2022,8,8A_2022,Female
S001641,2022,8,8A_2022,Female
S001642,2022,8,8A_2022,Male
S001643,2022,8,8A_2022,Male
S001644,2022,8,8A_2022,Female
S001645,2022,8,8A_2022,Male
S001646,2022,8,8A_2022,Male
S001647,2022,8,8A_2022,Male
S001648,2022,8,8A_2022,Female
S001649,2022,8,8A_2022,Male
S001650,2022,8,8A_2022,Female
S001651,2022,8,8B_2022,Male
S001652,2022,8,8B_2022,Female
S001653,2022,8,8B_2022,Female
S001654,2022,8,8B_2022,Male
S001655,2022,8,8B_2022,Female
S001656,2022,8,8B_2022,Male
S001657,2022,8,8B_2022,Female
S001658,2022,8,8B_2022,Male
S001659,2022,8,8B_2022,Male
S001660,2022,8,8B_2022,Female
S001661,2022,8,8B_2022,Male
S001662,2022,8,8B_2022,Male
S001663,2022,8,8B_2022,Female
S001664,2022,8,8B_2022,Male
S001665,2022,8,8B_2022,Male
S001666,2022,8,8B_2022,Female
S001667,2022,8,8B_2022,Female
S001668,2022,8,8B_2022,Male
S001669,2022,8,8B_2022,Male
S001670,2022,8,8B_2022,Female
S001671,2022,8,8B_2022,Female
S001672,2022,8,8B_2022,Male
S001673,2022,8,8B_2022,Female
S001674,2022,8,8B_2022,Male
S001675,2022,8,8B_2022,Male
S001676,2022,8,8C_2022,Male
S001677,2022,8,8C_2022,Male
S001678,2022,8,8C_2022,Male
S001679,2022,8,8C_2022,Female
S001680,2022,8,8C_2022,Female
S001681,2022,8,8C_2022,Female
S001682,2022,8,8C_2022,Female
S001683,2022,8,8C_2022,Male
S001684,2022,8,8C_2022,Male
S001685,2022,8,8C_2022,Male
S001686,2022,8,8C_2022,Male
S001687,2022,8,8C_2022,Female
S001688,2022,8,8C_2022,Male
S001689,2022,8,8C_2022,Male
S001690,2022,8,8C_2022,Female
S001691,2022,8,8C_2022,Female
S001692,2022,8,8C_2022,Female
S001693,2022,8,8C_2022,Female
S001694,2022,8,8C_2022,Male
S001695,2022,8,8C_2022,Male
S001696,2022,8,8C_2022,Female
S001697,2022,8,8C_2022,Male
S001698,2022,8,8C_2022,Male
S001699,2022,8,8C_2022,Male
S001700,2022,8,8C_2022,Female
S001701,2022,8,8D_2022,Male
S001702,2022,8,8D_2022,Female
S001703,2022,8,8D_2022,Male
S001704,2022,8,8D_2022,Male
S001705,2022,8,8D_2022,Male
S001706,2022,8,8D_2022,Female
S001707,2022,8,8D_2022,Male
S001708,2022,8,8D_2022,Female
S001709,2022,8,8D_2022,Female
S001710,2022,8,8D_2022,Female
S001711,2022,8,8D_2022,Male
S001712,2022,8,8D_2022,Male
S001713,2022,8,8D_2022,Male
S001714,2022,8,8D_2022,Male
S001715,2022,8,8D_2022,Female
S001716,2022,8,8D_2022,Female
S001717,2022,8,8D_2022,Female
S001718,2022,8,8D_2022,Male
S001719,2022,8,8D_2022,Female
S001720,2022,8,8D_2022,Male
S001721,2022,8,8D_2022,Female
S001722,2022,8,8D_2022,Male
S001723,2022,8,8D_2022,Male
S001724,2022,8,8D_2022,Female
S001725,2022,8,8D_2022,Female
S001726,2022,8,8E_2022,Female
S001727,2022,8,8E_2022,Female
S001728,2022,8,8E_2022,Male
S001729,2022,8,8E_2022,Female
S001730,2022,8,8E_2022,Female
S001731,2022,8,8E_2022,Female
S001732,2022,8,8E_2022,Male
S001733,2022,8,8E_2022,Male
S001734,2022,8,8E_2022,Female
S001735,2022,8,8E_2022,Male
S001736,2022,8,8E_2022,Female
S001737,2022,8,8E_2022,Male
S001738,2022,8,8E_2022,Male
S001739,2022,8,8E_2022,Male
S001740,2022,8,8E_2022,Male
S001741,2022,8,8E_2022,Female
S001742,2022,8,8E_2022,Female
S001743,2022,8,8E_2022,Female
S001744,2022,8,8E_2022,Male
S001745,2022,8,8E_2022,Female
S001746,2022,8,8E_2022,Female
S001747,2022,8,8E_2022,Female
S001748,2022,8,8E_2022,Male
S001749,2022,8,8E_2022,Male
S001750,2022,8,8E_2022,Male
S001751,2022,9,9A_2022,Female
S001752,2022,9,9A_2022,Female
S001753,2022,9,9A_2022,Female
S001754,2022,9,9A_2022,Male
S001755,2022,9,9A_2022,Male
S001756,2022,9,9A_2022,Female
S001757,2022,9,9A_2022,Male
S001758,2022,9,9A_2022,Male
S001759,2022,9,9A_2022,Male
S001760,2022,9,9A_2022,Male
S001761,2022,9,9A_2022,Female
S001762,2022,9,9A_2022,Male
S001763,2022,9,9A_2022,Male
S001764,2022,9,9A_2022,Male
S001765,2022,9,9A_2022,Male
S001766,2022,9,9A_2022,Female
S001767,2022,9,9A_2022,Female
S001768,2022,9,9A_2022,Male
S001769,2022,9,9A_2022,Male
S001770,2022,9,9A_2022,Male
S001771,2022,9,9A_2022,Male
S001772,2022,9,9A_2022,Male
S001773,2022,9,9A_2022,Male
S001774,2022,9,9A_2022,Female
S001775,2022,9,9A_2022,Male
S001776,2022,9,9B_2022,Female
S001777,2022,9,9B_2022,Female
S001778,2022,9,9B_2022,Male
S001779,2022,9,9B_2022,Female
S001780,2022,9,9B_2022,Female
S001781,2022,9,9B_2022,Female
S001782,2022,9,9B_2022,Female
S001783,2022,9,9B_2022,Female
S001784,2022,9,9B_2022,Female
S001785,2022,9,9B_2022,Male
S001786,2022,9,9B_2022,Female
S001787,2022,9,9B_2022,Female
S001788,2022,9,9B_2022,Female
S001789,2022,9,9B_2022,Male
S001790,2022,9,9B_2022,Female
S001791,2022,9,9B_2022,Male
S001792,2022,9,9B_2022,Female
S001793,2022,9,9B_2022,Male
S001794,2022,9,9B_2022,Male
S001795,2022,9,9B_2022,Female
S001796,2022,9,9B_2022,Female
S001797,2022,9,9B_2022,Male
S001798,2022,9,9B_2022,Female
S001799,2022,9,9B_2022,Male
S001800,2022,9,9B_2022,Male
S001801,2022,9,9C_2022,Male
S001802,2022,9,9C_2022,Male
S001803,2022,9,9C_2022,Male
S001804,2022,9,9C_2022,Female
S001805,2022,9,9C_2022,Male
S001806,2022,9,9C_2022,Male
S001807,2022,9,9C_2022,Female
S001808,2022,9,9C_2022,Male
S001809,2022,9,9C_2022,Female
S001810,2022,9,9C_2022,Female
S001811,2022,9,9C_2022,Female
S001812,2022,9,9C_2022,Male
S001813,2022,9,9C_2022,Male
S001814,2022,9,9C_2022,Male
S001815,2022,9,9C_2022,Female
S001816,2022,9,9C_2022,Male
S001817,2022,9,9C_2022,Female
S001818,2022,9,9C_2022,Male
S001819,2022,9,9C_2022,Female
S001820,2022,9,9C_2022,Male
S001821,2022,9,9C_2022,Male
S001822,2022,9,9C_2022,Male
S001823,2022,9,9C_2022,Female
S001824,2022,9,9C_2022,Female
S001825,2022,9,9C_2022,Male
S001826,2022,9,9D_2022,Male
S001827,2022,9,9D_2022,Female
S001828,2022,9,9D_2022,Female
S001829,2022,9,9D_2022,Female
S001830,2022,9,9D_2022,Male
S001831,2022,9,9D_2022,Female
S001832,2022,9,9D_2022,Male
S001833,2022,9,9D_2022,Female
S001834,2022,9,9D_2022,Male
S001835,2022,9,9D_2022,Female
S001836,2022,9,9D_2022,Female
S001837,2022,9,9D_2022,Female
S001838,2022,9,9D_2022,Female
S001839,2022,9,9D_2022,Female
S001840,2022,9,9D_2022,Male
S001841,2022,9,9D_2022,Female
S001842,2022,9,9D_2022,Female
S001843,2022,9,9D_2022,Female
S001844,2022,9,9D_2022,Male
S001845,2022,9,9D_2022,Female
S001846,2022,9,9D_2022,Male
S001847,2022,9,9D_2022,Female
S001848,2022,9,9D_2022,Female
S001849,2022,9,9D_2022,Male
S001850,2022,9,9D_2022,Female
S001851,2022,9,9E_2022,Male
S001852,2022,9,9E_2022,Male
S001853,2022,9,9E_2022,Female
S001854,2022,9,9E_2022,Male
S001855,2022,9,9E_2022,Female
S001856,2022,9,9E_2022,Female
S001857,2022,9,9E_2022,Male
S001858,2022,9,9E_2022,Male
S001859,2022,9,9E_2022,Male
S001860,2022,9,9E_2022,Male
S001861,2022,9,9E_2022,Female
S001862,2022,9,9E_2022,Female
S001863,2022,9,9E_2022,Male
S001864,2022,9,9E_2022,Female
S001865,2022,9,9E_2022,Female
S001866,2022,9,9E_2022,Female
S001867,2022,9,9E_2022,Female
S001868,2022,9,9E_2022,Male
S001869,2022,9,9E_2022,Male
S001870,2022,9,9E_2022,Female
S001871,2022,9,9E_2022,Male
S001872,2022,9,9E_2022,Male
S001873,2022,9,9E_2022,Male
S001874,2022,9,9E_2022,Female
S001875,2022,9,9E_2022,Female
S001876,2022,10,10A_2022,Female
S001877,2022,10,10A_2022,Male
S001878,2022,10,10A_2022,Female
S001879,2022,10,10A_2022,Female
S001880,2022,10,10A_2022,Male
S001881,2022,10,10A_2022,Female
S001882,2022,10,10A_2022,Female
S001883,2022,10,10A_2022,Male
S001884,2022,10,10A_2022,Male
S001885,2022,10,10A_2022,Male
S001886,2022,10,10A_2022,Female
S001887,2022,10,10A_2022,Female
S001888,2022,10,10A_2022,Female
S001889,2022,10,10A_2022,Male
S001890,2022,10,10A_2022,Male
S001891,2022,10,10A_2022,Female
S001892,2022,10,10A_2022,Female
S001893,2022,10,10A_2022,Male
S001894,2022,10,10A_2022,Male
S001895,2022,10,10A_2022,Male
S001896,2022,10,10A_2022,Male
S001897,2022,10,10A_2022,Female
S001898,2022,10,10A_2022,Male
S001899,2022,10,10A_2022,Female
S001900,2022,10,10A_2022,Female
S001901,2022,10,10B_2022,Female
S001902,2022,10,10B_2022,Male
S001903,2022,10,10B_2022,Male
S001904,2022,10,10B_2022,Male
S001905,2022,10,10B_2022,Male
S001906,2022,10,10B_2022,Female
S001907,2022,10,10B_2022,Male
S001908,2022,10,10B_2022,Male
S001909,2022,10,10B_2022,Female
S001910,2022,10,10B_2022,Male
S001911,2022,10,10B_2022,Female
S001912,2022,10,10B_2022,Female
S001913,2022,10,10B_2022,Female
S001914,2022,10,10B_2022,Female
S001915,2022,10,10B_2022,Female
S001916,2022,10,10B_2022,Female
S001917,2022,10,10B_2022,Female
S001918,2022,10,10B_2022,Female
S001919,2022,10,10B_2022,Male
S001920,2022,10,10B_2022,Male
S001921,2022,10,10B_2022,Male
S001922,2022,10,10B_2022,Male
S001923,2022,10,10B_2022,Female
S001924,2022,10,10B_2022,Male
S001925,2022,10,10B_2022,Female
S001926,2022,10,10C_2022,Male
S001927,2022,10,10C_2022,Male
S001928,2022,10,10C_2022,Male
S001929,2022,10,10C_2022,Female
S001930,2022,10,10C_2022,Male
S001931,2022,10,10C_2022,Female
S001932,2022,10,10C_2022,Female
S001933,2022,10,10C_2022,Male
S001934,2022,10,10C_2022,Male
S001935,2022,10,10C_2022,Male
S001936,2022,10,10C_2022,Female
S001937,2022,10,10C_2022,Male
S001938,2022,10,10C_2022,Female
S001939,2022,10,10C_2022,Female
S001940,2022,10,10C_2022,Male
S001941,2022,10,10C_2022,Male
S001942,2022,10,10C_2022,Female
S001943,2022,10,10C_2022,Female
S001944,2022,10,10C_2022,Female
S001945,2022,10,10C_2022,Male
S001946,2022,10,10C_2022,Female
S001947,2022,10,10C_2022,Male
S001948,2022,10,10C_2022,Female
S001949,2022,10,10C_2022,Female
S001950,2022,10,10C_2022,Male
S001951,2022,10,10D_2022,Female
S001952,2022,10,10D_2022,Male
S001953,2022,10,10D_2022,Male
S001954,2022,10,10D_2022,Female
S001955,2022,10,10D_2022,Male
S001956,2022,10,10D_2022,Male
S001957,2022,10,10D_2022,Female
S001958,2022,10,10D_2022,Male
S001959,2022,10,10D_2022,Male
S001960,2022,10,10D_2022,Male
S001961,2022,10,10D_2022,Female
S001962,2022,10,10D_2022,Male
S001963,2022,10,10D_2022,Female
S001964,2022,10,10D_2022,Female
S001965,2022,10,10D_2022,Male
S001966,2022,10,10D_2022,Male
S001967,2022,10,10D_2022,Male
S001968,2022,10,10D_2022,Female
S001969,2022,10,10D_2022,Male
S001970,2022,10,10D_2022,Male
S001971,2022,10,10D_2022,Male
S001972,2022,10,10D_2022,Male
S001973,2022,10,10D_2022,Male
S001974,2022,10,10D_2022,Female
S001975,2022,10,10D_2022,Female
S001976,2022,10,10E_2022,Male
S001977,2022,10,10E_2022,Male
S001978,2022,10,10E_2022,Male
S001979,2022,10,10E_2022,Male
S001980,2022,10,10E_2022,Female
S001981,2022,10,10E_2022,Male
S001982,2022,10,10E_2022,Female
S001983,2022,10,10E_2022,Female
S001984,2022,10,10E_2022,Male
S001985,2022,10,10E_2022,Female
S001986,2022,10,10E_2022,Female
S001987,2022,10,10E_2022,Female
S001988,2022,10,10E_2022,Female
S001989,2022,10,10E_2022,Male
S001990,2022,10,10E_2022,Male
S001991,2022,10,10E_2022,Female
S001992,2022,10,10E_2022,Male
S001993,2022,10,10E_2022,Male
S001994,2022,10,10E_2022,Male
S001995,2022,10,10E_2022,Male
S001996,2022,10,10E_2022,Male
S001997,2022,10,10E_2022,Female
S001998,2022,10,10E_2022,Male
S001999,2022,10,10E_2022,Male
S002000,2022,10,10E_2022,Male
S002001,2022,11,11A_2022,Male
S002002,2022,11,11A_2022,Female
S002003,2022,11,11A_2022,Female
S002004,2022,11,11A_2022,Female
S002005,2022,11,11A_2022,Female
S002006,2022,11,11A_2022,Male
S002007,2022,11,11A_2022,Female
S002008,2022,11,11A_2022,Male
S002009,2022,11,11A_2022,Male
S002010,2022,11,11A_2022,Male
S002011,2022,11,11A_2022,Male
S002012,2022,11,11A_2022,Male
S002013,2022,11,11A_2022,Female
S002014,2022,11,11A_2022,Female
S002015,2022,11,11A_2022,Female
S002016,2022,11,11A_2022,Female
S002017,2022,11,11A_2022,Male
S002018,2022,11,11A_2022,Female
S002019,2022,11,11A_2022,Male
S002020,2022,11,11A_2022,Female
S002021,2022,11,11A_2022,Male
S002022,2022,11,11A_2022,Male
S002023,2022,11,11A_2022,Female
S002024,2022,11,11A_2022,Male
S002025,2022,11,11A_2022,Male
S002026,2022,11,11B_2022,Female
S002027,2022,11,11B_2022,Male
S002028,2022,11,11B_2022,Female
S002029,2022,11,11B_2022,Female
S002030,2022,11,11B_2022,Female
S002031,2022,11,11B_2022,Male
S002032,2022,11,11B_2022,Male
S002033,2022,11,11B_2022,Male
S002034,2022,11,11B_2022,Female
S002035,2022,11,11B_2022,Male
S002036,2022,11,11B_2022,Female
S002037,2022,11,11B_2022,Female
S002038,2022,11,11B_2022,Male
S002039,2022,11,11B_2022,Female
S002040,2022,11,11B_2022,Male
S002041,2022,11,11B_2022,Male
S002042,2022,11,11B_2022,Male
S002043,2022,11,11B_2022,Male
S002044,2022,11,11B_2022,Male
S002045,2022,11,11B_2022,Female
S002046,2022,11,11B_2022,Female
S002047,2022,11,11B_2022,Female
S002048,2022,11,11B_2022,Male
S002049,2022,11,11B_2022,Male
S002050,2022,11,11B_2022,Male
S002051,2022,11,11C_2022,Female
S002052,2022,11,11C_2022,Male
S002053,2022,11,11C_2022,Female
S002054,2022,11,11C_2022,Female
S002055,2022,11,11C_2022,Male
S002056,2022,11,11C_2022,Male
S002057,2022,11,11C_2022,Female
S002058,2022,11,11C_2022,Male
S002059,2022,11,11C_2022,Female
S002060,2022,11,11C_2022,Male
S002061,2022,11,11C_2022,Male
S002062,2022,11,11C_2022,Female
S002063,2022,11,11C_2022,Male
S002064,2022,11,11C_2022,Female
S002065,2022,11,11C_2022,Male
S002066,2022,11,11C_2022,Female
S002067,2022,11,11C_2022,Female
S002068,2022,11,11C_2022,Male
S002069,2022,11,11C_2022,Female
S002070,2022,11,11C_2022,Male
S002071,2022,11,11C_2022,Male
S002072,2022,11,11C_2022,Male
S002073,2022,11,11C_2022,Female
S002074,2022,11,11C_2022,Female
S002075,2022,11,11C_2022,Male
S002076,2022,11,11D_2022,Male
S002077,2022,11,11D_2022,Female
S002078,2022,11,11D_2022,Male
S002079,2022,11,11D_2022,Male
S002080,2022,11,11D_2022,Female
S002081,2022,11,11D_2022,Male
S002082,2022,11,11D_2022,Female
S002083,2022,11,11D_2022,Male
S002084,2022,11,11D_2022,Female
S002085,2022,11,11D_2022,Male
S002086,2022,11,11D_2022,Male
S002087,2022,11,11D_2022,Female
S002088,2022,11,11D_2022,Male
S002089,2022,11,11D_2022,Female
S002090,2022,11,11D_2022,Male
S002091,2022,11,11D_2022,Female
S002092,2022,11,11D_2022,Female
S002093,2022,11,11D_2022,Female
S002094,2022,11,11D_2022,Female
S002095,2022,11,11D_2022,Male
S002096,2022,11,11D_2022,Male
S002097,2022,11,11D_2022,Female
S002098,2022,11,11D_2022,Female
S002099,2022,11,11D_2022,Female
S002100,2022,11,11D_2022,Male
S002101,2022,11,11E_2022,Male
S002102,2022,11,11E_2022,Male
S002103,2022,11,11E_2022,Male
S002104,2022,11,11E_2022,Female
S002105,2022,11,11E_2022,Female
S002106,2022,11,11E_2022,Female
S002107,2022,11,11E_2022,Male
S002108,2022,11,11E_2022,Male
S002109,2022,11,11E_2022,Male
S002110,2022,11,11E_2022,Female
S002111,2022,11,11E_2022,Female
S002112,2022,11,11E_2022,Male
S002113,2022,11,11E_2022,Female
S002114,2022,11,11E_2022,Male
S002115,2022,11,11E_2022,Male
S002116,2022,11,11E_2022,Female
S002117,2022,11,11E_2022,Male
S002118,2022,11,11E_2022,Female
S002119,2022,11,11E_2022,Male
S002120,2022,11,11E_2022,Female
S002121,2022,11,11E_2022,Female
S002122,2022,11,11E_2022,Female
S002123,2022,11,11E_2022,Male
S002124,2022,11,11E_2022,Male
S002125,2022,11,11E_2022,Female
S002126,2022,12,12A_2022,Female
S002127,2022,12,12A_2022,Male
S002128,2022,12,12A_2022,Male
S002129,2022,12,12A_2022,Male
S002130,2022,12,12A_2022,Female
S002131,2022,12,12A_2022,Male
S002132,2022,12,12A_2022,Male
S002133,2022,12,12A_2022,Female
S002134,2022,12,12A_2022,Male
S002135,2022,12,12A_2022,Male
S002136,2022,12,12A_2022,Male
S002137,2022,12,12A_2022,Female
S002138,2022,12,12A_2022,Female
S002139,2022,12,12A_2022,Female
S002140,2022,12,12A_2022,Female
S002141,2022,12,12A_2022,Female
S002142,2022,12,12A_2022,Female
S002143,2022,12,12A_2022,Female
S002144,2022,12,12A_2022,Male
S002145,2022,12,12A_2022,Male
S002146,2022,12,12A_2022,Female
S002147,2022,12,12A_2022,Male
S002148,2022,12,12A_2022,Male
S002149,2022,12,12A_2022,Female
S002150,2022,12,12A_2022,Male
S002151,2022,12,12B_2022,Male
S002152,2022,12,12B_2022,Male
S002153,2022,12,12B_2022,Male
S002154,2022,12,12B_2022,Male
S002155,2022,12,12B_2022,Female
S002156,2022,12,12B_2022,Female
S002157,2022,12,12B_2022,Female
S002158,2022,12,12B_2022,Male
S002159,2022,12,12B_2022,Female
S002160,2022,12,12B_2022,Male
S002161,2022,12,12B_2022,Male
S002162,2022,12,12B_2022,Male
S002163,2022,12,12B_2022,Male
S002164,2022,12,12B_2022,Female
S002165,2022,12,12B_2022,Female
S002166,2022,12,12B_2022,Male
S002167,2022,12,12B_2022,Female
S002168,2022,12,12B_2022,Male
S002169,2022,12,12B_2022,Female
S002170,2022,12,12B_2022,Female
S002171,2022,12,12B_2022,Male
S002172,2022,12,12B_2022,Female
S002173,2022,12,12B_2022,Male
S002174,2022,12,12B_2022,Female
S002175,2022,12,12B_2022,Male
S002176,2022,12,12C_2022,Male
S002177,2022,12,12C_2022,Female
S002178,2022,12,12C_2022,Female
S002179,2022,12,12C_2022,Male
S002180,2022,12,12C_2022,Female
S002181,2022,12,12C_2022,Female
S002182,2022,12,12C_2022,Male
S002183,2022,12,12C_2022,Male
S002184,2022,12,12C_2022,Female
S002185,2022,12,12C_2022,Male
S002186,2022,12,12C_2022,Male
S002187,2022,12,12C_2022,Male
S002188,2022,12,12C_2022,Female
S002189,2022,12,12C_2022,Female
S002190,2022,12,12C_2022,Male
S002191,2022,12,12C_2022,Female
S002192,2022,12,12C_2022,Male
S002193,2022,12,12C_2022,Female
S002194,2022,12,12C_2022,Male
S002195,2022,12,12C_2022,Male
S002196,2022,12,12C_2022,Female
S002197,2022,12,12C_2022,Male
S002198,2022,12,12C_2022,Female
S002199,2022,12,12C_2022,Female
S002200,2022,12,12C_2022,Male
S002201,2022,12,12D_2022,Male
S002202,2022,12,12D_2022,Female
S002203,2022,12,12D_2022,Male
S002204,2022,12,12D_2022,Male
S002205,2022,12,12D_2022,Male
S002206,2022,12,12D_2022,Male
S002207,2022,12,12D_2022,Male
S002208,2022,12,12D_2022,Female
S002209,2022,12,12D_2022,Female
S002210,2022,12,12D_2022,Male
S002211,2022,12,12D_2022,Male
S002212,2022,12,12D_2022,Male
S002213,2022,12,12D_2022,Female
S002214,2022,12,12D_2022,Male
S002215,2022,12,12D_2022,Female
S002216,2022,12,12D_2022,Female
S002217,2022,12,12D_2022,Female
S002218,2022,12,12D_2022,Male
S002219,2022,12,12D_2022,Female
S002220,2022,12,12D_2022,Male
S002221,2022,12,12D_2022,Female
S002222,2022,12,12D_2022,Male
S002223,2022,12,12D_2022,Female
S002224,2022,12,12D_2022,Male
S002225,2022,12,12D_2022,Female
S002226,2022,12,12E_2022,Male
S002227,2022,12,12E_2022,Male
S002228,2022,12,12E_2022,Male
S002229,2022,12,12E_2022,Male
S002230,2022,12,12E_2022,Female
S002231,2022,12,12E_2022,Female
S002232,2022,12,12E_2022,Male
S002233,2022,12,12E_2022,Female
S002234,2022,12,12E_2022,Male
S002235,2022,12,12E_2022,Male
S002236,2022,12,12E_2022,Female
S002237,2022,12,12E_2022,Male
S002238,2022,12,12E_2022,Male
S002239,2022,12,12E_2022,Female
S002240,2022,12,12E_2022,Male
S002241,2022,12,12E_2022,Male
S002242,2022,12,12E_2022,Male
S002243,2022,12,12E_2022,Male
S002244,2022,12,12E_2022,Female
S002245,2022,12,12E_2022,Female
S002246,2022,12,12E_2022,Female
S002247,2022,12,12E_2022,Male
S002248,2022,12,12E_2022,Male
S002249,2022,12,12E_2022,Female
S002250,2022,12,12E_2022,Male
S002251,2023,7,7A_2023,Male
S002252,2023,7,7A_2023,Male
S002253,2023,7,7A_2023,Male
S002254,2023,7,7A_2023,Female
S002255,2023,7,7A_2023,Female
S002256,2023,7,7A_2023,Female
S002257,2023,7,7A_2023,Male
S002258,2023,7,7A_2023,Female
S002259,2023,7,7A_2023,Female
S002260,2023,7,7A_2023,Male
S002261,2023,7,7A_2023,Male
S002262,2023,7,7A_2023,Female
S002263,2023,7,7A_2023,Female
S002264,2023,7,7A_2023,Female
S002265,2023,7,7A_2023,Female
S002266,2023,7,7A_2023,Male
S002267,2023,7,7A_2023,Female
S002268,2023,7,7A_2023,Female
S002269,2023,7,7A_2023,Male
S002270,2023,7,7A_2023,Female
S002271,2023,7,7A_2023,Male
S002272,2023,7,7A_2023,Male
S002273,2023,7,7A_2023,Male
S002274,2023,7,7A_2023,Female
S002275,2023,7,7A_2023,Female
S002276,2023,7,7B_2023,Male
S002277,2023,7,7B_2023,Female
S002278,2023,7,7B_2023,Female
S002279,2023,7,7B_2023,Male
S002280,2023,7,7B_2023,Male
S002281,2023,7,7B_2023,Female
S002282,2023,7,7B_2023,Male
S002283,2023,7,7B_2023,Female
S002284,2023,7,7B_2023,Female
S002285,2023,7,7B_2023,Female
S002286,2023,7,7B_2023,Female
S002287,2023,7,7B_2023,Male
S002288,2023,7,7B_2023,Male
S002289,2023,7,7B_2023,Male
S002290,2023,7,7B_2023,Male
S002291,2023,7,7B_2023,Female
S002292,2023,7,7B_2023,Female
S002293,2023,7,7B_2023,Male
S002294,2023,7,7B_2023,Female
S002295,2023,7,7B_2023,Female
S002296,2023,7,7B_2023,Female
S002297,2023,7,7B_2023,Male
S002298,2023,7,7B_2023,Male
S002299,2023,7,7B_2023,Male
S002300,2023,7,7B_2023,Female
S002301,2023,7,7C_2023,Male
S002302,2023,7,7C_2023,Male
S002303,2023,7,7C_2023,Male
S002304,2023,7,7C_2023,Male
S002305,2023,7,7C_2023,Male
S002306,2023,7,7C_2023,Male
S002307,2023,7,7C_2023,Female
S002308,2023,7,7C_2023,Female
S002309,2023,7,7C_2023,Male
S002310,2023,7,7C_2023,Male
S002311,2023,7,7C_2023,Female
S002312,2023,7,7C_2023,Female
S002313,2023,7,7C_2023,Male
S002314,2023,7,7C_2023,Male
S002315,2023,7,7C_2023,Male
S002316,2023,7,7C_2023,Male
S002317,2023,7,7C_2023,Female
S002318,2023,7,7C_2023,Male
S002319,2023,7,7C_2023,Male
S002320,2023,7,7C_2023,Male
S002321,2023,7,7C_2023,Male
S002322,2023,7,7C_2023,Female
S002323,2023,7,7C_2023,Female
S002324,2023,7,7C_2023,Female
S002325,2023,7,7C_2023,Male
S002326,2023,7,7D_2023,Male
S002327,2023,7,7D_2023,Female
S002328,2023,7,7D_2023,Male
